keywords,sentence,article_no,source,title or content,
探路者,“公司转型方向不错，但做得还不够”探路者称，易游天下积极探索经营业务的转型升级，大幅缩减了盈利水平较低的平台业务规模，取得了阶段性的效果,859,国内新闻,c,2
探路者,探路者频频对外投资，但不少被投公司业绩并未达到理想状态，反而拖累了探路者的业绩,859,国内新闻,c,2
探路者,以2015年控股的易游天下为例，这被认为是探路者布局旅行的最重要动作，其后并入探路者财报，探路者2015年总营收增长了121.99%,859,国内新闻,c,2
探路者,易游天下全称为易游天下国际旅行社（北京）有限公司，系探路者旗下国家5A级旅行社，目标为成为中国最大的体验式旅行服务商,859,国内新闻,c,2
探路者,根据探路者与易游天下方面此前协议，易游天下在2015-2017年预计营收分别不低于15亿元、40亿元和60亿元，净利目标2015年亏损不超过2500万，2016年持平，2017年盈利6000万,859,国内新闻,c,2
探路者,实际情况则是，2016年半年报显示，易游天下2016年上半年亏损698万元，2015年度易游天下亏损2720万元（未完成亏损不超过2500万目标）；探路者证券投资部人士对新京报记者表示：初步测算易游天下在2016年仍呈现一定亏损,859,国内新闻,c,2
探路者,这意味着探路者将无法完成当时协议中的目标,859,国内新闻,c,2
探路者,去年上半年，探路者旅行板块营收总共仅4亿元，即便全部算为易游天下的收入，距离2016年末40亿元目标还有36亿元的差距,859,国内新闻,c,1
探路者,2016年12月，易游天下董事总经理兼探路者集团旅行事业群副总裁钟晖宣布离职,859,国内新闻,c,2
探路者,对于易游天下的巨亏，探路者证券投资部人士对新京报记者强调，易游天下积极探索经营业务的转型升级，大幅缩减了盈利水平较低的平台业务规模，持续推出有温度的体验式旅行产品，取得了阶段性的效果,859,国内新闻,c,1
探路者,对于探路者频频对外扩张，业界也争议较大,859,国内新闻,c,2
探路者,近日前美邦服饰副总裁程伟雄对新京报记者表示：户外空间很大，只是探路者的转型太泛、太多元化，主业没做精，还没做深，就贸然多元化；探路者对自身的户外品牌优势需要固化，真正体现品牌定位、产品定位、门店定位、用户体验定位等高度匹配，而不是只讲故事,859,国内新闻,c,2
探路者,广州蓝奥零售咨询首席顾问闵光亚就认为，从本质上来说，户外、旅行和体育三个产业的消费人群是一样的，探路者的转型方向没有错，但转型面临很多问题,859,国内新闻,c,2
探路者,探路者转型的关键是抓住、挖掘并满足主打消费人群的需求，但探路者目前做得还不够,859,国内新闻,c,2
探路者,未来仍寻求投资扩张探路者称，未来公司仍将积极寻找符合公司发展战略的标的,859,国内新闻,c,2
探路者,对于目前探路者的转型进展，闵光亚认为，目前来看，业绩摆在这里，无论是从公众的接受度，还是市场占有率，“探路者的转型都算不上成功,859,国内新闻,c,2
探路者,”“探路者需要回归主业，少讲故事，不求规模求质量，真正下沉中国本土大众化户外市场空间依然无限大,859,国内新闻,c,2
探路者,即便面临业绩下滑、整合难度加大以及业界争议，探路者并没有停下扩张之路的迹象,859,国内新闻,c,2
探路者,在终止重组公告中，探路者承诺自复牌之日起1个月内不再筹划重大资产重组事项，但探路者证券投资部人士对新京报记者表示：未来公司仍将积极寻找符合公司发展战略的标的，加强在体育培训、大众健身、体验式旅行等方面的投入和资源整合，推进公司战略业务发展，并致力于集中优势资源投资有利于公司长远发展的项目,859,国内新闻,c,2
探路者, 焦点“泛体育化之后”整合难题频频投资不仅给探路者带来了业绩问题，拉长战线的探路者面临的另一大挑战在于如何整合三大事业群上的众多企业以及五花八门的众多品牌,859,国内新闻,c,2
探路者,前美邦服饰副总裁程伟雄对新京报记者表示：目前探路者定位有些模糊，之前的户外品牌定位非常精准，但泛体育化之后在品牌、产品、门店、用户体验等诉求表达上显得混淆不清,859,国内新闻,c,2
探路者,探路者坦言，投资后若不能对标的企业进行有效的企业文化理解和资源优势的互补整合，可能给公司经营管理和业务整合协同效应的发挥带来一定的风险,859,国内新闻,c,2
探路者,探路者的对策是采取平台化战略，并搬来和君咨询做外援,859,国内新闻,c,2
探路者,2015年5月，探路者在京召开“平台化组织建设项目”启动大会，探路者与和君启动探路者平台化组织建设项目，和君将厘清各个板块的战略重心及先后安排，推动探路者向平台化组织的变革与转型,859,国内新闻,c,1
探路者,新京报记者在2016年半年报中看到，探路者与和君成立了探路者学院，为探路者物色、发现和吸引人才，为集团的发展储备各类高级人才,859,国内新闻,c,2
探路者,探路者负责投资事宜的副总裁王博对新京报记者表示，我们出51%，和君旗下的和梓咨询出49%，成立了一个叫智行超越的咨询机构,859,国内新闻,c,2
探路者,”探路者副总裁王博近期对新京报记者表示，“因为探梦工厂现在所投的企业，你要跟它来谈利润、规模，没得谈，这东西不能谈，只能跟它谈想法，谈它的未来前景和它目前的团队,859,国内新闻,c,2
探路者,探路者“迷途”：跨界两年 业绩两连降,859,国内新闻,t,2
探路者,在下跌的409只股票中，金科娱乐、ST明科、冀凯股份、维宏股份、探路者、中体产业和德尔股份7只股票跌幅超10%，共有66只股票周跌幅超3%,860,国内新闻,c,1
探路者,在下跌的409只股票中，金科娱乐、ST明科、冀凯股份、维宏股份、探路者、中体产业和德尔股份7只股票跌幅超10%，共有66只股票周跌幅超3%,861,国内新闻,c,1
探路者,价格或“暴涨”(02-13 08:04)[滚动]电视剧雷人造型频出? 耽误几小时几十万元就没了(02-13 08:01)[滚动]公开市场超1.651万亿元资金本周到期(02-13 07:58)[滚动]探路者“迷途”：跨界两年 业绩两连降(02-13 07:56)[滚动]恒指带量寻顶 衍生资金短线做空(02-13 07:54)[滚动]早知道：美股连续创新高 本周逾万亿逆回购到期(02-13 07:5,862,国内新闻,c,1
探路者,在下跌的409只股票中，金科娱乐、ST明科、冀凯股份、维宏股份、探路者、中体产业和德尔股份7只股票跌幅超10%，共有66只股票周跌幅超3%,863,国内新闻,c,1
探路者,"<IMAGE SRC=""http://img4.caijing.com.cn/2017/0213/1486945514717.jpg"" >随着2月5日晚间终止重大资产重组一纸公告的发出，户外第一股探路者再次成为舆论焦点",864,国内新闻,c,2
探路者,在刚刚过去的2016年，探路者业绩再次遭遇滑坡，业绩快报显示，其2016年净利下降23%，系2015年来的二度下滑,864,国内新闻,c,2
探路者,值得注意的是，2015年被称为探路者转型元年,864,国内新闻,c,1
探路者,对业绩下滑，探路者回应称，这与零售消费整体低迷、行业竞争持续加剧、库存降解导致销售折扣降低，公司对用户服务职能投入增加、旅行服务板块升级转型不力等因素有关,864,国内新闻,c,1
探路者,探路者的投资扩张之路并没有停下来的迹象,864,国内新闻,c,2
探路者,2月5日晚，探路者发布公告显示，公司原拟以非公开发行股份及支付现金并募集配套资金的方式收购体育行业标的资产100%股权,864,国内新闻,c,2
探路者,对此，2月8日，探路者证券投资部人士对新京报记者表示：关于刚终止的重大资产重组项目，是公司依据发展战略和经营计划，夯实推进体育业务板块建设的一次积极尝试，但最终未能就交易方案的重要条款达成一致意见,864,国内新闻,c,1
探路者,稍早前的1月17日，探路者发布2016年度业绩快报显示，公司2016年总营收为29.07亿元，比上年同期减少约24%；净利润为2.02亿元，比上年同期减少约23%,864,国内新闻,c,2
探路者,对此，探路者表示，这与零售消费整体低迷、行业竞争持续加剧、库存降解导致销售折扣降低，公司对用户服务职能投入增加、旅行服务板块升级转型不力等因素有关,864,国内新闻,c,1
探路者,此前在2014年和2015年，探路者净利润分别为2.94亿元和2.63亿元，这意味着探路者2016年的业绩是连续两年下滑,864,国内新闻,c,2
探路者,业绩两连降叠加重组失利，探路者股票在2月6日复牌首日开盘以15.02元跌停,864,国内新闻,c,1
探路者,2016年前三季度，探路者营收同期则下滑了12.43%；归属于上市公司股东的净利润为1亿元，比上年同期减少31.51%,864,国内新闻,c,2
探路者,由此，作为户外第一股的探路者转型之路再度进入到公众视野,864,国内新闻,c,2
探路者,跨界旅游体育，公司称转型已取得成效探路者回应称，2016年，公司围绕“用户中心、极致产品、数据驱动、社群链接”，有效推进公司社群生态战略的实施,864,国内新闻,c,2
探路者,探路者成立于1999年，2009年10月登陆创业板，成为中国户外用品市场的领导者品牌,864,国内新闻,c,2
探路者,不过，探路者也面临户外市场放缓的考验,864,国内新闻,c,2
探路者,在2016年三季报中，探路者曾做出预警：户外市场已由过去的粗放高速增长阶段转向持续深化、健康调整阶段发展,864,国内新闻,c,2
探路者,对于探路者来说，其户外用品主业近年来也遇到了不小的压力,864,国内新闻,c,2
探路者,探路者目前尚未发布2016年年报，但新京报记者对比2015年和2016年三季度报发现，大客户带来的收入剧烈滑坡,864,国内新闻,c,2
探路者,主业低迷构成了探路者转型的主要背景,864,国内新闻,c,2
探路者,2015年年初，探路者正式宣布开启以“经营用户”为核心，围绕户外、旅行、体育三大业务板块展开的生态圈发展战略，搭建户外、旅行、体育三大事业群,864,国内新闻,c,1
探路者,2015年6月，探路者公告称，拟将向5名特定对象，发行约8000万股，共募集资金21.06亿元，用于公司户外运动生态的建立,864,国内新闻,c,2
探路者,当年6月，公司正式更名为“探路者控股集团股份有限公司”,864,国内新闻,c,2
探路者,2015年，探路者将目标移向体育产业,864,国内新闻,c,2
探路者,2015年1月，探路者宣布出资设立探路者体育产业并购基金，到2016年初，该基金完成了对乐动天下、Fittime、奥美健康以及冰世界等重点项目的投资,864,国内新闻,c,2
探路者,2016年底，探路者又发布消息称，将出资1亿元参股25%成立另一体育产业基金，所投项目以成长期和扩张期为主,864,国内新闻,c,2
探路者,据探路者内部人士透露，探路者在投资板块分为多领域，第一是大体量并购，主要以董事长盛发强负责,864,国内新闻,c,1
探路者,记者注意到，去年探路者以两年前收购的极之美股权为代价换取了北京行知探索文化发展股份有限公司的部分股权，极之美成了行知探索的子公司,864,国内新闻,c,1
探路者,对于当前的转型进展，上述探路者人士表示，2016年，公司围绕“用户中心、极致产品、数据驱动、社群链接”的经营思想，有效推进公司社群生态战略的实施，在经营业务管理优化、过季库存降解及柔性供应链建设等方面均取得了良好成效,864,国内新闻,c,2
探路者,“公司转型方向不错，但做得还不够”探路者称，易游天下积极探索经营业务的转型升级，大幅缩减了盈利水平较低的平台业务规模，取得了阶段性的效果,864,国内新闻,c,2
探路者,探路者频频对外投资，但不少被投公司业绩并未达到理想状态，反而拖累了探路者的业绩,864,国内新闻,c,2
探路者,以2015年控股的易游天下为例，这被认为是探路者布局旅行的最重要动作，其后并入探路者财报，探路者2015年总营收增长了121.99%,864,国内新闻,c,2
探路者,易游天下全称为易游天下国际旅行社（北京）有限公司，系探路者旗下国家5A级旅行社，目标为成为中国最大的体验式旅行服务商,864,国内新闻,c,2
探路者,根据探路者与易游天下方面此前协议，易游天下在2015-2017年预计营收分别不低于15亿元、40亿元和60亿元，净利目标2015年亏损不超过2500万，2016年持平，2017年盈利6000万,864,国内新闻,c,2
探路者,实际情况则是，2016年半年报显示，易游天下2016年上半年亏损698万元，2015年度易游天下亏损2720万元（未完成亏损不超过2500万目标）；探路者证券投资部人士对新京报记者表示：初步测算易游天下在2016年仍呈现一定亏损,864,国内新闻,c,2
探路者,这意味着探路者将无法完成当时协议中的目标,864,国内新闻,c,2
探路者,去年上半年，探路者旅行板块营收总共仅4亿元，即便全部算为易游天下的收入，距离2016年末40亿元目标还有36亿元的差距,864,国内新闻,c,1
探路者,2016年12月，易游天下董事总经理兼探路者集团旅行事业群副总裁钟晖宣布离职,864,国内新闻,c,2
探路者,对于易游天下的巨亏，探路者证券投资部人士对新京报记者强调，易游天下积极探索经营业务的转型升级，大幅缩减了盈利水平较低的平台业务规模，持续推出有温度的体验式旅行产品，取得了阶段性的效果,864,国内新闻,c,1
探路者,对于探路者频频对外扩张，业界也争议较大,864,国内新闻,c,2
探路者,近日前美邦服饰副总裁程伟雄对新京报记者表示：户外空间很大，只是探路者的转型太泛、太多元化，主业没做精，还没做深，就贸然多元化；探路者对自身的户外品牌优势需要固化，真正体现品牌定位、产品定位、门店定位、用户体验定位等高度匹配，而不是只讲故事,864,国内新闻,c,2
探路者,广州蓝奥零售咨询首席顾问闵光亚就认为，从本质上来说，户外、旅行和体育三个产业的消费人群是一样的，探路者的转型方向没有错，但转型面临很多问题,864,国内新闻,c,2
探路者,探路者转型的关键是抓住、挖掘并满足主打消费人群的需求，但探路者目前做得还不够,864,国内新闻,c,2
探路者,未来仍寻求投资扩张探路者称，未来公司仍将积极寻找符合公司发展战略的标的,864,国内新闻,c,2
探路者,对于目前探路者的转型进展，闵光亚认为，目前来看，业绩摆在这里，无论是从公众的接受度，还是市场占有率，“探路者的转型都算不上成功,864,国内新闻,c,2
探路者,”“探路者需要回归主业，少讲故事，不求规模求质量，真正下沉中国本土大众化户外市场空间依然无限大,864,国内新闻,c,2
探路者,即便面临业绩下滑、整合难度加大以及业界争议，探路者并没有停下扩张之路的迹象,864,国内新闻,c,2
探路者,在终止重组公告中，探路者承诺自复牌之日起1个月内不再筹划重大资产重组事项，但探路者证券投资部人士对新京报记者表示：未来公司仍将积极寻找符合公司发展战略的标的，加强在体育培训、大众健身、体验式旅行等方面的投入和资源整合，推进公司战略业务发展，并致力于集中优势资源投资有利于公司长远发展的项目,864,国内新闻,c,2
探路者,■ 焦点“泛体育化之后”整合难题频频投资不仅给探路者带来了业绩问题，拉长战线的探路者面临的另一大挑战在于如何整合三大事业群上的众多企业以及五花八门的众多品牌,864,国内新闻,c,2
探路者,前美邦服饰副总裁程伟雄对新京报记者表示：目前探路者定位有些模糊，之前的户外品牌定位非常精准，但泛体育化之后在品牌、产品、门店、用户体验等诉求表达上显得混淆不清,864,国内新闻,c,2
探路者,探路者坦言，投资后若不能对标的企业进行有效的企业文化理解和资源优势的互补整合，可能给公司经营管理和业务整合协同效应的发挥带来一定的风险,864,国内新闻,c,2
探路者,探路者的对策是采取平台化战略，并搬来和君咨询做外援,864,国内新闻,c,2
探路者,2015年5月，探路者在京召开“平台化组织建设项目”启动大会，探路者与和君启动探路者平台化组织建设项目，和君将厘清各个板块的战略重心及先后安排，推动探路者向平台化组织的变革与转型,864,国内新闻,c,1
探路者,新京报记者在2016年半年报中看到，探路者与和君成立了探路者学院，为探路者物色、发现和吸引人才，为集团的发展储备各类高级人才,864,国内新闻,c,2
探路者,探路者负责投资事宜的副总裁王博对新京报记者表示，我们出51%，和君旗下的和梓咨询出49%，成立了一个叫智行超越的咨询机构,864,国内新闻,c,2
探路者,”探路者副总裁王博近期对新京报记者表示，“因为探梦工厂现在所投的企业，你要跟它来谈利润、规模，没得谈，这东西不能谈，只能跟它谈想法，谈它的未来前景和它目前的团队,864,国内新闻,c,2
探路者,"”□新京报记者 赵毅波 北京报道<IMAGE SRC=""http://ws2.cdn.caijing.com.cn/2014-03-27/114048455.jpg"" >(编辑：xunannan)关键字：探路者迷途业绩",864,国内新闻,c,2
探路者,探路者“迷途”：跨界两年，业绩两连降,864,国内新闻,t,2
探路者,随着2月5日晚间终止重大资产重组一纸公告的发出，户外第一股探路者再次成为舆论焦点,865,国内新闻,c,2
探路者,在刚刚过去的2016年，探路者业绩再次遭遇滑坡，业绩快报显示，其2016年净利下降23%，系2015年来的二度下滑,865,国内新闻,c,2
探路者,值得注意的是，2015年被称为探路者转型元年,865,国内新闻,c,1
探路者,对业绩下滑，探路者回应称，这与零售消费整体低迷、行业竞争持续加剧、库存降解导致销售折扣降低，公司对用户服务职能投入增加、旅行服务板块升级转型不力等因素有关,865,国内新闻,c,1
探路者,探路者的投资扩张之路并没有停下来的迹象,865,国内新闻,c,2
探路者,2月5日晚，探路者发布公告显示，公司原拟以非公开发行股份及支付现金并募集配套资金的方式收购体育行业标的资产100%股权,865,国内新闻,c,2
探路者,对此，2月8日，探路者证券投资部人士对新京报记者表示：关于刚终止的重大资产重组项目，是公司依据发展战略和经营计划，夯实推进体育业务板块建设的一次积极尝试，但最终未能就交易方案的重要条款达成一致意见,865,国内新闻,c,1
探路者,稍早前的1月17日，探路者发布2016年度业绩快报显示，公司2016年总营收为29.07亿元，比上年同期减少约24%；净利润为2.02亿元，比上年同期减少约23%,865,国内新闻,c,2
探路者,对此，探路者表示，这与零售消费整体低迷、行业竞争持续加剧、库存降解导致销售折扣降低，公司对用户服务职能投入增加、旅行服务板块升级转型不力等因素有关,865,国内新闻,c,1
探路者,此前在2014年和2015年，探路者净利润分别为2.94亿元和2.63亿元，这意味着探路者2016年的业绩是连续两年下滑,865,国内新闻,c,2
探路者,业绩两连降叠加重组失利，探路者股票在2月6日复牌首日开盘以15.02元跌停,865,国内新闻,c,1
探路者,2016年前三季度，探路者营收同期则下滑了12.43%；归属于上市公司股东的净利润为1亿元，比上年同期减少31.51%,865,国内新闻,c,2
探路者,由此，作为户外第一股的探路者转型之路再度进入到公众视野,865,国内新闻,c,2
探路者,跨界旅游体育，公司称转型已取得成效探路者回应称，2016年，公司围绕“用户中心、极致产品、数据驱动、社群链接”，有效推进公司社群生态战略的实施,865,国内新闻,c,2
探路者,探路者成立于1999年，2009年10月登陆创业板，成为中国户外用品市场的领导者品牌,865,国内新闻,c,2
探路者,不过，探路者也面临户外市场放缓的考验,865,国内新闻,c,2
探路者,在2016年三季报中，探路者曾做出预警：户外市场已由过去的粗放高速增长阶段转向持续深化、健康调整阶段发展,865,国内新闻,c,2
探路者,对于探路者来说，其户外用品主业近年来也遇到了不小的压力,865,国内新闻,c,2
探路者,探路者目前尚未发布2016年年报，但新京报记者对比2015年和2016年三季度报发现，大客户带来的收入剧烈滑坡,865,国内新闻,c,2
探路者,主业低迷构成了探路者转型的主要背景,865,国内新闻,c,2
探路者,2015年年初，探路者正式宣布开启以“经营用户”为核心，围绕户外、旅行、体育三大业务板块展开的生态圈发展战略，搭建户外、旅行、体育三大事业群,865,国内新闻,c,1
探路者,2015年6月，探路者公告称，拟将向5名特定对象，发行约8000万股，共募集资金21.06亿元，用于公司户外运动生态的建立,865,国内新闻,c,2
探路者,当年6月，公司正式更名为“探路者控股集团股份有限公司”,865,国内新闻,c,2
探路者,2015年，探路者将目标移向体育产业,865,国内新闻,c,2
探路者,2015年1月，探路者宣布出资设立探路者体育产业并购基金，到2016年初，该基金完成了对乐动天下、Fittime、奥美健康以及冰世界等重点项目的投资,865,国内新闻,c,2
探路者,2016年底，探路者又发布消息称，将出资1亿元参股25%成立另一体育产业基金，所投项目以成长期和扩张期为主,865,国内新闻,c,2
探路者,据探路者内部人士透露，探路者在投资板块分为多领域，第一是大体量并购，主要以董事长盛发强负责,865,国内新闻,c,1
探路者,记者注意到，去年探路者以两年前收购的极之美股权为代价换取了北京行知探索文化发展股份有限公司的部分股权，极之美成了行知探索的子公司,865,国内新闻,c,1
探路者,对于当前的转型进展，上述探路者人士表示，2016年，公司围绕“用户中心、极致产品、数据驱动、社群链接”的经营思想，有效推进公司社群生态战略的实施，在经营业务管理优化、过季库存降解及柔性供应链建设等方面均取得了良好成效,865,国内新闻,c,2
探路者,“公司转型方向不错，但做得还不够”探路者称，易游天下积极探索经营业务的转型升级，大幅缩减了盈利水平较低的平台业务规模，取得了阶段性的效果,865,国内新闻,c,2
探路者,探路者频频对外投资，但不少被投公司业绩并未达到理想状态，反而拖累了探路者的业绩,865,国内新闻,c,2
探路者,以2015年控股的易游天下为例，这被认为是探路者布局旅行的最重要动作，其后并入探路者财报，探路者2015年总营收增长了121.99%,865,国内新闻,c,2
探路者,易游天下全称为易游天下国际旅行社（北京）有限公司，系探路者旗下国家5A级旅行社，目标为成为中国最大的体验式旅行服务商,865,国内新闻,c,2
探路者,根据探路者与易游天下方面此前协议，易游天下在2015-2017年预计营收分别不低于15亿元、40亿元和60亿元，净利目标2015年亏损不超过2500万，2016年持平，2017年盈利6000万,865,国内新闻,c,2
探路者,实际情况则是，2016年半年报显示，易游天下2016年上半年亏损698万元，2015年度易游天下亏损2720万元（未完成亏损不超过2500万目标）；探路者证券投资部人士对新京报记者表示：初步测算易游天下在2016年仍呈现一定亏损,865,国内新闻,c,2
探路者,这意味着探路者将无法完成当时协议中的目标,865,国内新闻,c,2
探路者,去年上半年，探路者旅行板块营收总共仅4亿元，即便全部算为易游天下的收入，距离2016年末40亿元目标还有36亿元的差距,865,国内新闻,c,1
探路者,2016年12月，易游天下董事总经理兼探路者集团旅行事业群副总裁钟晖宣布离职,865,国内新闻,c,2
探路者,对于易游天下的巨亏，探路者证券投资部人士对新京报记者强调，易游天下积极探索经营业务的转型升级，大幅缩减了盈利水平较低的平台业务规模，持续推出有温度的体验式旅行产品，取得了阶段性的效果,865,国内新闻,c,1
探路者,对于探路者频频对外扩张，业界也争议较大,865,国内新闻,c,2
探路者,近日前美邦服饰副总裁程伟雄对新京报记者表示：户外空间很大，只是探路者的转型太泛、太多元化，主业没做精，还没做深，就贸然多元化；探路者对自身的户外品牌优势需要固化，真正体现品牌定位、产品定位、门店定位、用户体验定位等高度匹配，而不是只讲故事,865,国内新闻,c,2
探路者,广州蓝奥零售咨询首席顾问闵光亚就认为，从本质上来说，户外、旅行和体育三个产业的消费人群是一样的，探路者的转型方向没有错，但转型面临很多问题,865,国内新闻,c,2
探路者,探路者转型的关键是抓住、挖掘并满足主打消费人群的需求，但探路者目前做得还不够,865,国内新闻,c,2
探路者,未来仍寻求投资扩张探路者称，未来公司仍将积极寻找符合公司发展战略的标的,865,国内新闻,c,2
探路者,对于目前探路者的转型进展，闵光亚认为，目前来看，业绩摆在这里，无论是从公众的接受度，还是市场占有率，“探路者的转型都算不上成功,865,国内新闻,c,2
探路者,”“探路者需要回归主业，少讲故事，不求规模求质量，真正下沉中国本土大众化户外市场空间依然无限大,865,国内新闻,c,2
探路者,即便面临业绩下滑、整合难度加大以及业界争议，探路者并没有停下扩张之路的迹象,865,国内新闻,c,2
探路者,在终止重组公告中，探路者承诺自复牌之日起1个月内不再筹划重大资产重组事项，但探路者证券投资部人士对新京报记者表示：未来公司仍将积极寻找符合公司发展战略的标的，加强在体育培训、大众健身、体验式旅行等方面的投入和资源整合，推进公司战略业务发展，并致力于集中优势资源投资有利于公司长远发展的项目,865,国内新闻,c,2
探路者,■ 焦点“泛体育化之后”整合难题频频投资不仅给探路者带来了业绩问题，拉长战线的探路者面临的另一大挑战在于如何整合三大事业群上的众多企业以及五花八门的众多品牌,865,国内新闻,c,2
探路者,前美邦服饰副总裁程伟雄对新京报记者表示：目前探路者定位有些模糊，之前的户外品牌定位非常精准，但泛体育化之后在品牌、产品、门店、用户体验等诉求表达上显得混淆不清,865,国内新闻,c,2
探路者,探路者坦言，投资后若不能对标的企业进行有效的企业文化理解和资源优势的互补整合，可能给公司经营管理和业务整合协同效应的发挥带来一定的风险,865,国内新闻,c,2
探路者,探路者的对策是采取平台化战略，并搬来和君咨询做外援,865,国内新闻,c,2
探路者,2015年5月，探路者在京召开“平台化组织建设项目”启动大会，探路者与和君启动探路者平台化组织建设项目，和君将厘清各个板块的战略重心及先后安排，推动探路者向平台化组织的变革与转型,865,国内新闻,c,1
探路者,新京报记者在2016年半年报中看到，探路者与和君成立了探路者学院，为探路者物色、发现和吸引人才，为集团的发展储备各类高级人才,865,国内新闻,c,2
探路者,探路者负责投资事宜的副总裁王博对新京报记者表示，我们出51%，和君旗下的和梓咨询出49%，成立了一个叫智行超越的咨询机构,865,国内新闻,c,2
探路者,”探路者副总裁王博近期对新京报记者表示，“因为探梦工厂现在所投的企业，你要跟它来谈利润、规模，没得谈，这东西不能谈，只能跟它谈想法，谈它的未来前景和它目前的团队,865,国内新闻,c,2
探路者,探路者“迷途”：跨界两年，业绩两连降,865,国内新闻,t,2
探路者,探路者(300005)融资融券信息(02-10)来源：东方财富网探路者(300005)2017-02-10融资融券信息显示，探路者融资余额661，173，136元，融券余额893，368元，融资买入额53，020，862元，融资偿还额50，075，560元，融资净买额2，945，302元，融券余量60，200股，融券卖出量0股，融券偿还量0股，融资融券余额662，066，504元,866,国内论坛,c,1
探路者,探路者融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-02-10300005探路者662，066，504融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)661，173,866,国内论坛,c,1
探路者,探路者(300005)融资融券信息(02-10),866,国内论坛,t,1
探路者,"<IMAGE SRC=""http://i.ce.cn/finance/rolling/201702/13/W020170213328286394176.jpg"" >　　随着2月5日晚间终止重大资产重组一纸公告的发出，户外第一股探路者再次成为舆论焦点",867,国内新闻,c,2
探路者,在刚刚过去的2016年，探路者业绩再次遭遇滑坡，业绩快报显示，其2016年净利下降23%，系2015年来的二度下滑,867,国内新闻,c,2
探路者,值得注意的是，2015年被称为探路者转型元年,867,国内新闻,c,1
探路者,　　对业绩下滑，探路者回应称，这与零售消费整体低迷、行业竞争持续加剧、库存降解导致销售折扣降低，公司对用户服务职能投入增加、旅行服务板块升级转型不力等因素有关,867,国内新闻,c,1
探路者,　　探路者的投资扩张之路并没有停下来的迹象,867,国内新闻,c,2
探路者,　　2月5日晚，探路者发布公告显示，公司原拟以非公开发行股份及支付现金并募集配套资金的方式收购体育行业标的资产100%股权,867,国内新闻,c,2
探路者,　　对此，2月8日，探路者证券投资部人士对新京报记者表示：关于刚终止的重大资产重组项目，是公司依据发展战略和经营计划，夯实推进体育业务板块建设的一次积极尝试，但最终未能就交易方案的重要条款达成一致意见,867,国内新闻,c,1
探路者,　　稍早前的1月17日，探路者发布2016年度业绩快报显示，公司2016年总营收为29.07亿元，比上年同期减少约24%；净利润为2.02亿元，比上年同期减少约23%,867,国内新闻,c,2
探路者,　　对此，探路者表示，这与零售消费整体低迷、行业竞争持续加剧、库存降解导致销售折扣降低，公司对用户服务职能投入增加、旅行服务板块升级转型不力等因素有关,867,国内新闻,c,1
探路者,　　此前在2014年和2015年，探路者净利润分别为2.94亿元和2.63亿元，这意味着探路者2016年的业绩是连续两年下滑,867,国内新闻,c,2
探路者,　　业绩两连降叠加重组失利，探路者股票在2月6日复牌首日开盘以15.02元跌停,867,国内新闻,c,1
探路者,　　2016年前三季度，探路者营收同期则下滑了12.43%；归属于上市公司股东的净利润为1亿元，比上年同期减少31.51%,867,国内新闻,c,2
探路者,　　由此，作为户外第一股的探路者转型之路再度进入到公众视野,867,国内新闻,c,2
探路者,　　跨界旅游体育，公司称转型已取得成效　　探路者回应称，2016年，公司围绕“用户中心、极致产品、数据驱动、社群链接”，有效推进公司社群生态战略的实施,867,国内新闻,c,2
探路者,　　探路者成立于1999年，2009年10月登陆创业板，成为中国户外用品市场的领导者品牌,867,国内新闻,c,2
探路者,不过，探路者也面临户外市场放缓的考验,867,国内新闻,c,2
探路者,　　在2016年三季报中，探路者曾做出预警：户外市场已由过去的粗放高速增长阶段转向持续深化、健康调整阶段发展,867,国内新闻,c,2
探路者,　　对于探路者来说，其户外用品主业近年来也遇到了不小的压力,867,国内新闻,c,2
探路者,　　探路者目前尚未发布2016年年报，但新京报记者对比2015年和2016年三季度报发现，大客户带来的收入剧烈滑坡,867,国内新闻,c,2
探路者,　　主业低迷构成了探路者转型的主要背景,867,国内新闻,c,2
探路者,2015年年初，探路者正式宣布开启以“经营用户”为核心，围绕户外、旅行、体育三大业务板块展开的生态圈发展战略，搭建户外、旅行、体育三大事业群,867,国内新闻,c,1
探路者,　　2015年6月，探路者公告称，拟将向5名特定对象，发行约8000万股，共募集资金21.06亿元，用于公司户外运动生态的建立,867,国内新闻,c,2
探路者,当年6月，公司正式更名为“探路者控股集团股份有限公司”,867,国内新闻,c,2
探路者,2015年，探路者将目标移向体育产业,867,国内新闻,c,2
探路者,　　2015年1月，探路者宣布出资设立探路者体育产业并购基金，到2016年初，该基金完成了对乐动天下、Fittime、奥美健康以及冰世界等重点项目的投资,867,国内新闻,c,2
探路者,2016年底，探路者又发布消息称，将出资1亿元参股25%成立另一体育产业基金，所投项目以成长期和扩张期为主,867,国内新闻,c,2
探路者,　　据探路者内部人士透露，探路者在投资板块分为多领域，第一是大体量并购，主要以董事长盛发强负责,867,国内新闻,c,1
探路者,　　记者注意到，去年探路者以两年前收购的极之美股权为代价换取了北京行知探索文化发展股份有限公司的部分股权，极之美成了行知探索的子公司,867,国内新闻,c,1
