keywords,sentence,article_no,source,title or content,
百合花,润环比是下降的；跌幅最高的是博创科技，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会；百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,588,国内博客,c,1
百合花,据数据统计，截至2月9日，次新股指数(399678)报收1439.66点，涨幅6.35%，元祖股份(行情603886，买入)、清源股份(行情603628，买入)、百合花(行情603823，买入)、亚翔集成(行情603929，买入)、张家港行(行情002839，买入)等多只次新股涨停,589,国内新闻,c,1
百合花,"
　　在本周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、熙菱信息(行情300588，买入)、张家港行、亚翔集成、英飞特(行情300582，买入)；第二类则是超跌反弹的次新股：百合花、元祖股份等",589,国内新闻,c,1
百合花,是博创科技(行情300548，买入)，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会；百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,589,国内新闻,c,1
百合花,据数据统计，截至2月9日，次新股指数报收1439.66点，涨幅6.35%，元祖股份、清源股份、百合花、亚翔集成、张家港行等多只次新股涨停,590,国内新闻,c,1
百合花,"
　　在本周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、熙菱信息、张家港行、亚翔集成、英飞特；第二类则是超跌反弹的次新股：百合花、元祖股份等",590,国内新闻,c,1
百合花,润环比是下降的；跌幅最高的是博创科技，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会；百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,590,国内新闻,c,1
百合花,据数据统计，截至2月9日，次新股指数报收1439.66点，涨幅6.35%，元祖股份、清源股份、百合花、亚翔集成、张家港行等多只次新股涨停,591,国内新闻,c,1
百合花,"
　　在本周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、熙菱信息、张家港行、亚翔集成、英飞特；第二类则是超跌反弹的次新股：百合花、元祖股份等",591,国内新闻,c,1
百合花,润环比是下降的；跌幅最高的是博创科技，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会；百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,591,国内新闻,c,1
百合花,据数据统计，截至2月9日，次新股指数(399678)报收1439.66点，涨幅6.35%，元祖股份、清源股份、百合花、亚翔集成、张家港行等多只次新股涨停,592,国内新闻,c,1
百合花,"
　　在本周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、熙菱信息、张家港行、亚翔集成、英飞特;第二类则是超跌反弹的次新股：百合花、元祖股份等",592,国内新闻,c,1
百合花,润环比是下降的;跌幅最高的是博创科技，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会;百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,592,国内新闻,c,1
百合花,据数据统计，截至2月9日，次新股指数(399678)报收1439.66点，涨幅6.35%，元祖股份、清源股份、百合花、亚翔集成、张家港行等多只次新股涨停,593,国内新闻,c,1
百合花,"
　　在本周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、熙菱信息、张家港行、亚翔集成、英飞特；第二类则是超跌反弹的次新股：百合花、元祖股份等",593,国内新闻,c,1
百合花,润环比是下降的；跌幅最高的是博创科技，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会；百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,593,国内新闻,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702061207232484.png"" >
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702071230574560.png"" >
周一教父实盘圈持股的次新股603823百合花反弹强势涨停",594,国内博客,c,1
百合花,据数据统计，截至2月9日，次新股指数(399678)报收1439.66点，涨幅6.35%，元祖股份、清源股份、百合花、亚翔集成、张家港行等多只次新股涨停,595,国内新闻,c,1
百合花,"
　　在本周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、熙菱信息、张家港行、亚翔集成、英飞特；第二类则是超跌反弹的次新股：百合花、元祖股份等",595,国内新闻,c,1
百合花,润环比是下降的；跌幅最高的是博创科技，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会；百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,595,国内新闻,c,1
百合花,"比是下降的；跌幅最高的是博创科技，该股前期
跌幅较深，预告很早就传递利好，净利润增长原因是2016年【name】需
求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有
一定的上涨机会；百合花是这周超跌次新涨停的代表，化工类企业利润
受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及
时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还
会有新进机构接力尚未可知",596,国内论坛,c,1
百合花,上周一周二分别建仓603823百合花及000656金科股份，周二周三又分别逢高出货，后半周没有入场，以上实战个股有的半公开及公开点评在微博收评文章中；当然开年后龙哥微博上共享点评的票如威龙股份、中国交建等都表现不错,597,国内博客,c,1
百合花,"      
					周一  新股(最强主流）  熙菱信息 清源股份 （新开板）  百合花 亚翔集成（反抽板） 元祖股份（连板接力）  
       [淘股吧]
         军工（次主流）  通达股份 烽火电子（下午龙头） 红宇新材 轴研科技 远东传动 方大化工
      ",598,国内论坛,c,2
百合花,"
 
我们1月份连续狙击的罗顿发展爆赚30%出局，百合花、宝塔实业双双爆赚15%以上出局，两面针大赚10%出局，宝色股份布局后连拉两个涨停板，西仪股份大赚10%出局，任子行爆赚30%出局，世龙实业爆赚20%出局",599,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/8f/92/6329318/201701041128158849.JPG"" >
我们超短线布局的百合花连续涨停",599,国内博客,c,1
百合花,"买入1.01亿
       石化机械（000852）：一家机构席位买入1050万
       湘油泵（603319）：一家机构席位买入6159万，一机构卖2163万
       
       百合花（603823）：一家机构席位买入2110万
       开润股份（300577）：两家机构席位买入3955万
       名雕股份（002830）：一家机构席位买入1067万
      ",600,国内论坛,c,1
百合花,"
       2017年1月
       603823，百合花，总市值：69.62亿，流通市值：13.92亿，总股本：2.25亿，流通股本：4500万，开板涨幅：311.3%，尖头下杀涨跌幅：-28.7%",600,国内论坛,c,1
百合花,在上周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、视源股份、熙菱信息、张家港行、亚翔集成；另一类则是超跌反弹的次新股：百合花、元祖股份等,601,国内新闻_电子报,c,1
百合花,同花顺数据显示，机构新增持了72只个股，其中增持数量前十个股分别为精测电子、中原证券、星源材质、新开普、赛力斯、贵广网络、贝达药业、汇金科技、众业达、百合花（见附表）,602,国内新闻_电子报,c,1
百合花,"
  这10只股中，精测电子、塞力斯和星源材质增持市值位列前三，分别为3.79亿元、1.43亿元和1.36亿元；增持机构数排在前三位的中原证券、贵广网络和百合花，分别获得160家、91家和80家机构新增持；新开普和星源材质则分别获21家和11家评级机构给予“买入”推荐",602,国内新闻_电子报,c,1
百合花,"
  因为凛子和其他人士的共同努力，这些年来，紫金草在中国也已家喻户晓，其故事还被收入了苏教版小学五年级的《品德与社会》教科书；每年的公祭日前夕，南京都会举办“紫金草徽章佩戴行动”，数以十万计的网民在线佩戴上象征和平的紫金草……所以，追悼会的最后一幕是：凛子的女儿往她撒满百合花的棺木里放进了一本《品德与社会》教科书和一枚紫金草徽章，这两样礼物都来自遥远的南京",603,国内新闻_电子报,c,2
百合花,在上周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份(行情603628，买入)、视源股份(行情002841，买入)、熙菱信息(行情300588，买入)、张家港行(行情002839，买入)、亚翔集成(行情603929，买入)；另一类则是超跌反弹的次新股：百合花(行情603823，买入)、元祖股份(行情603886，买入)等,604,国内新闻,c,1
百合花,在上周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份(行情603628，买入)、视源股份(行情002841，买入)、熙菱信息(行情300588，买入)、张家港行(行情002839，买入)、亚翔集成(行情603929，买入)；另一类则是超跌反弹的次新股：百合花(行情603823，买入)、元祖股份(行情603886，买入)等,605,国内新闻,c,1
百合花,老左节前低吸百合花，6日强势涨停,607,国内博客,c,1
百合花,据数据统计，截至2月9日，次新股指数(399678)报收1439.66点，涨幅6.35%，元祖股份、清源股份、百合花、亚翔集成、张家港行等多只次新股涨停,608,国内新闻,c,1
百合花,"
　　在本周的次新股反弹行情中，表现较好的有两类：一类是最近开板的次新股，如清源股份、熙菱信息、张家港行、亚翔集成、英飞特(36.300， -1.97， -5.15%);第二类则是超跌反弹的次新股：百合花、元祖股份等",608,国内新闻,c,1
百合花,润环比是下降的;跌幅最高的是博创科技，该股前期跌幅较深，预告很早就传递利好，净利润增长原因是2016年光通信行业市场需求旺盛，公司主要客户如华为等的DWDM器件订单需求大幅增长，未来有一定的上涨机会;百合花是这周超跌次新涨停的代表，化工类企业利润受益于去年周期行业的上涨，所以该股基本面有支撑，但也需要注意及时退出，该股持续处于资金净流出榜单，说明有机构获利退出，是否还会有新进机构接力尚未可知,608,国内新闻,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702061207232484.png"" >
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702071230574560.png"" >
周一教父实盘圈持股的次新股603823百合花反弹强势涨停",609,国内博客,c,1
百合花,"数据显示，机构新增持了72只个股，其中增持数量前十个股分别为精测电子、中原证券、星源材质、新开普、赛力斯、贵广网络、贝达药业、汇金科技、众业达、百合花(见附表).
　　这10只股中，精测电子、塞力斯和星源材质增持市值位列前三，分别为3.79亿元、1.43亿元和1.36亿元；增持机构数排在前三位的中原证券、贵广网络和百合花，分别获得160家、9",610,国内论坛,c,1
百合花,"百合花市净率和银行股差不多，发行价也不低，业绩高增长，盘子又小，大家要守好筹码哦
百合花市净率和银行股差不多，发行价也不低，业绩高增长，盘子又小，大家要守好筹码哦!",611,国内论坛,c,2
百合花,百合花市净率和银行股差不多，发行价也不低，业绩高增长，盘子又小，大家要守好筹码哦,611,国内论坛,t,2
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",612,国内博客,c,1
百合花,"点仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13%【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",613,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/b8/9c/2302985/201702061022106924.png"" >
节前低吸百合花，6号强势涨停",614,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",616,国内博客,c,1
百合花,据数据统计，截至2月9日，次新股指数（399678）报收1439.66点，涨幅6.35%，元祖股份（29.43 +3.63%，买入）、清源股份（20.40 +6.97%，买入）、百合花（30.90 +4.29%，买入）、亚翔集成（30.85 +3.77%，买入）、张家港行（12.17 +10.04%，买入）等多只次新股涨停,617,国内新闻,c,1
百合花,"点仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13%【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",619,国内博客,c,1
百合花,"
603823百合花-------1.03-1.05卖出，获利27.69%",620,国内博客,c,1
百合花,"
603823百合花-------1.03-1.05卖出，获利27.69%",621,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",623,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/b8/9c/2302985/201702061022106924.png"" >
节前低吸百合花，6号强势涨停",624,国内博客,c,1
百合花,"
 
我们1月份连续狙击的罗顿发展爆赚30%出局，百合花、宝塔实业双双爆赚15%以上出局，两面针大赚10%出局，宝色股份布局后连拉两个涨停板，西仪股份大赚10%出局，任子行爆赚30%出局，世龙实业爆赚20%出局",625,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/8f/92/6329318/201701041128158849.JPG"" >
我们超短线布局的百合花连续涨停",625,国内博客,c,1
百合花,"上海亚虹54.3522.251.86
603929亚翔集成30.9222.214.00
603022新通联25.0022.15-1.42
603358华达科技62.5922.033.10
603823百合花30.9821.994.56
002837英维克55.7021.875.39
000880潍柴重机16.6921.540.60
002838道恩股份52.2621.436.00
002827高争",627,国内新闻,c,1
百合花,"点仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13%【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",628,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",629,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/b8/9c/2302985/201702061022106924.png"" >
节前低吸百合花，6号强势涨停",630,国内博客,c,1
百合花,老左节前低吸百合花，6日强势涨停,631,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",632,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",633,国内博客,c,1
百合花,"2.14计划：华天酒店，长航凤凰，百合花
鉴于明天是西方的情人节，所以其相关概念股也有可能爆发：华天酒店（000428），长航凤凰（000520），百合花（603823）通灵珠宝（603900)",634,国内论坛,c,1
百合花,2.14计划：华天酒店，长航凤凰，百合花,634,国内论坛,t,1
百合花,"情人节概念股：华天酒店、长航凤凰、百合花、通灵珠宝
鉴于明天是西方的情人节，所以其相关概念股也有可能爆发：华天酒店（000428），长航凤凰（000520），百合花（603823）通灵珠宝（603900)",635,国内论坛,c,1
百合花,情人节概念股：华天酒店、长航凤凰、百合花、通灵珠宝,635,国内论坛,t,1
百合花,"
 
我们1月份连续狙击的罗顿发展爆赚30%出局，百合花、宝塔实业双双爆赚15%以上出局，两面针大赚10%出局，宝色股份布局后连拉两个涨停板，西仪股份大赚10%出局，任子行爆赚30%出局，世龙实业爆赚20%出局",636,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/8f/92/6329318/201701041128158849.JPG"" >
我们超短线布局的百合花连续涨停",636,国内博客,c,1
百合花,"情人节概念股 华天酒店、长航凤凰（000520），百合花、通灵珠宝
鉴于明天是西方的情人节，所以其相关概念股也有可能爆发：华天酒店（000428），长航凤凰（000520），百合花（603823）通灵珠宝（603900)",637,国内论坛,c,1
百合花,情人节概念股 华天酒店、长航凤凰（000520），百合花、通灵珠宝,637,国内论坛,t,1
百合花,"2.14华天酒店，长航凤凰，百合花（603823）通灵珠宝
鉴于明天是西方的情人节，所以其相关概念股也有可能爆发：华天酒店（000428），长航凤凰（000520），百合花（603823）通灵珠宝（603900)",638,国内论坛,c,1
百合花,2.14华天酒店，长航凤凰，百合花（603823）通灵珠宝,638,国内论坛,t,1
百合花,"2.14情人节概念股 华天酒店、长航凤凰（000520）百合花、通灵珠宝
情人节概念股华天酒店、长航凤凰（000520），百合花、通灵珠宝鉴于明天是西方的情人节，所以其相关概念股也有可能爆发：华天酒店（000428），长航凤凰（000520），百合花（603823）通灵珠宝（603900)",639,国内论坛,c,1
百合花,2.14情人节概念股 华天酒店、长航凤凰（000520）百合花、通灵珠宝,639,国内论坛,t,1
百合花,"明天情人节概念股 华天酒店、长航凤凰（000520），百合花、通灵珠宝
鉴于明天是西方的情人节，所以其相关概念股也有可能爆发：华天酒店（000428），长航凤凰（000520），百合花（603823）通灵珠宝（603900)",640,国内论坛,c,1
百合花,明天情人节概念股 华天酒店、长航凤凰（000520），百合花、通灵珠宝,640,国内论坛,t,1
百合花,"百合花+中兵红箭+任子行+杭氧股份
百合花+中兵红箭+任子行+杭氧股份",641,国内论坛,c,1
百合花,百合花+中兵红箭+任子行+杭氧股份,641,国内论坛,t,1
百合花,百合花，今中阳反包周五阴线，短期有望起日线第二波，短压32，短期目标位35，想做的31以下明可低吸,642,国内论坛,c,1
百合花,"
　　配送费搭车价格翻倍
　　除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",643,国内新闻_电子报,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",644,国内博客,c,1
百合花,"
42上海亚虹54.3522.251.866.45
43亚翔集成30.9222.214.006.93
44新通联2522.15-1.427.18
45华达科技62.5922.033.104.91
46百合花30.9821.994.566.24
47英维克55.721.875.3911.16
48潍柴重机16.6921.540.606.75
49道恩股份52.2621.436.009.47
50高争",645,国内新闻,c,1
百合花,"
　　配送费搭车价格翻倍
　　除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",646,国内新闻,c,1
百合花,"
　　配送费搭车价格翻倍
　　除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",647,国内新闻,c,1
百合花,"
　　配送费搭车价格翻倍
　　除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",648,国内新闻,c,1
百合花,百合花，今中阳反包周五阴线，短期有望起日线第二波，短压32，短期目标位35，想做的31以下明可低吸,649,国内博客,c,1
百合花,"盘震荡，暂时观望
603808歌力思横盘震荡，暂时观望
603816顾家家居多空仍在争夺，谨慎为宜
603818曲美家居中期方向不明，暂时观望
603819神力股份中期方向不明，暂时观望
603823百合花多空仍在争夺，谨慎为宜
603828柯利达多空仍在争夺，谨慎为宜
603838四通股份停牌
603843正平股份控制仓位，静待趋势进一步明确
603858步长制药中期方向不明，暂时观望
6038",650,国内新闻,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/b8/9c/2302985/201702061022106924.png"" >
节前低吸百合花，6号强势涨停",651,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702061207232484.png"" >
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702071230574560.png"" >
上周一教父实盘圈持股的次新股603823百合花反弹强势涨停",652,国内博客,c,1
百合花,"
　　配送费搭车价格翻倍
　　除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",653,国内新闻,c,1
百合花,"
配送费搭车价格翻倍
除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",654,国内新闻,c,1
百合花,"
配送费搭车价格翻倍
除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",655,国内新闻,c,1
百合花,"
　　配送费搭车价格翻倍
　　除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",656,国内新闻,c,1
百合花,"
　　配送费搭车价格翻倍
　　除了玫瑰花的价格被抬高，与之搭配销售的百合花、满天星、情人草之类也都价格翻倍，甚至包装费也从过去的十几块钱涨到四五十块钱",657,国内新闻,c,1
百合花,"
今天情人节，不送玫瑰，要送百合花",658,国内博客,c,1
百合花,"
建仓百合花603823",658,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",659,国内博客,c,1
百合花,"
 
我们1月份连续狙击的罗顿发展爆赚30%出局，百合花、宝塔实业双双爆赚15%以上出局，两面针大赚10%出局，宝色股份布局后连拉两个涨停板，西仪股份大赚10%出局，任子行爆赚30%出局，世龙实业爆赚20%出局",660,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/8f/92/6329318/201701041128158849.JPG"" >
我们超短线布局的百合花连续涨停",660,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/b8/9c/2302985/201702061022106924.png"" >
节前低吸百合花，6号强势涨停",661,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",662,国内博客,c,1
百合花,"仅获利7.5%出局
1.10【宝塔股份】冲击涨停早盘拉升获利13% 【仰帆控股 】连续两日涨停
1.09连续低位加仓重仓位持有【宝塔股份】次日冲击涨停获利11%
1.06【目标股】止损出局
1.05【百合花】今天开盘获利26%出局
1.04周三继续持有【百合花】今日冲击涨停
1.03周二【百合花】连续加仓 午后强力冲击涨停 今天又是冲击涨停 均涨幅达22点
周四河北宣工，午后强势涨停",663,国内博客,c,1
百合花,"
603823百合花-------1.03-1.05卖出，获利27.69%",664,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/b8/9c/2302985/201702061022106924.png"" >
节前低吸百合花，6号强势涨停",665,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702061207232484.png"" >
<IMAGE SRC=""http://blog.img.cnfol.com/images/c8/dd/90217/201702071230574560.png"" >
上周一教父实盘圈持股的次新股603823百合花反弹强势涨停",666,国内博客,c,1
百合花,据数据统计，截至2月9日，次新股指数（399678）报收1439.66点，涨幅6.35%，元祖股份（29.43 +3.63%，买入）、清源股份（20.40 +6.97%，买入）、百合花（30.90 +4.29%，买入）、亚翔集成（30.85 +3.77%，买入）、张家港行（12.17 +10.04%，买入）等多只次新股涨停,667,国内新闻,c,1
百合花,"
 
我们1月份连续狙击的罗顿发展爆赚30%出局，百合花、宝塔实业双双爆赚15%以上出局，两面针大赚10%出局，宝色股份布局后连拉两个涨停板，西仪股份大赚10%出局，任子行爆赚30%出局，世龙实业爆赚20%出局",669,国内博客,c,1
百合花,"
<IMAGE SRC=""http://blog.img.cnfol.com/images/8f/92/6329318/201701041128158849.JPG"" >
我们超短线布局的百合花连续涨停",669,国内博客,c,1
