keywords,sentence,article_no,source,title or content,
深圳机场,深圳机场融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-01-24000089深圳机场382，805，924融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)382，7,447,国内论坛,c,1
深圳机场,深圳机场(000089)融资融券信息(01-24),447,国内论坛,t,1
深圳机场,线多头排列，持股为宜000069华侨城Ａ可高抛低吸，摊低成本000070特发信息筑底走势将继续，建议不入000078海王生物走势比较弱，逢高减仓000088盐 田 港多空仍在争夺，谨慎为宜000089深圳机场多空仍在争夺，谨慎为宜000090天健集团均线多头排列，持股为宜000096广聚能源横盘震荡，暂时观望000099中信海直控制仓位，静待趋势进一步明确000100TCL 集团可高抛低吸，摊低成,448,国内新闻,c,1
深圳机场,同时加快民用运输机场建设，加快推进广州白云国际机场扩建、珠海通用机场等项目建设，加快推进珠三角新干线机场、广州白云国际机场三期扩建、深圳机场第三跑道和卫星厅以及广州南沙等通用机场前期工作,449,国内新闻_电子报,c,2
深圳机场,陈峻是深圳机场集团派驻涧头村的驻村干部，也是深圳对口帮扶河源精准扶贫的年轻干部的一个缩影,450,国内新闻_电子报,c,0
深圳机场,　　资料图：8月1日，深圳机场，一名旅客因航班取消在出发大厅内休息,451,国内新闻,c,0
深圳机场,　　资料图：8月1日，深圳机场，一名旅客因航班取消在出发大厅内休息,452,国内新闻,c,0
深圳机场,"<IMAGE SRC=""http://upload.qianlong.com/2017/0126/1485390018867.jpg"" >资料图：8月1日，深圳机场，一名旅客因航班取消在出发大厅内休息",453,国内新闻,c,0
深圳机场,深圳机场(000089)融资融券信息(01-25)来源：东方财富网深圳机场(000089)2017-01-25融资融券信息显示，深圳机场融资余额381，775，808元，融券余额39，264元，融资买入额4，211，744元，融资偿还额5，202，644元，融资净买额-990，900元，融券余量4，800股，融券卖出量0股，融券偿还量0股，融资融券余额381，815，072元,454,国内论坛,c,1
深圳机场,深圳机场融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-01-25000089深圳机场381，815，072融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)381，7,454,国内论坛,c,1
深圳机场,深圳机场(000089)融资融券信息(01-25),454,国内论坛,t,1
深圳机场,同时加快民用运输机场建设，加快推进广州白云国际机场扩建、珠海通用机场等项目建设，加快推进珠三角新干线机场、广州白云国际机场三期扩建、深圳机场第三跑道和卫星厅以及广州南沙等通用机场前期工作,455,国内新闻,c,2
深圳机场,　散户减仓排行：名称流入资金流出资金宇通客车1，297.64万2，994.49万天士力594.37万2，037.15万歌尔股份521.21万1，540.48万大 东 南669.44万1，652.58万深圳机场181.41万1，111.56万文投控股1，085.07万1，981.39万中国电建1，895.23万2，735.82万华英农业554.09万1，382.75万人福医药511.67万1，289,456,国内新闻,c,1
深圳机场,同时加快民用运输机场建设，加快推进广州白云国际机场扩建、珠海通用机场等项目建设，加快推进珠三角新干线机场、广州白云国际机场三期扩建、深圳机场第三跑道和卫星厅以及广州南沙等通用机场前期工作,457,国内新闻,c,2
深圳机场,，366.37万3，293.82万中国科传4，476.74万6，295.66万长江电力1，173.48万2，887.53万天士力912.28万2，544.39万人福医药855.48万2，456.34万深圳机场376.95万1，891.84万,458,国内新闻,c,0
深圳机场,同时加快民用运输机场建设，加快推进广州白云国际机场扩建、珠海通用机场等项目建设，加快推进珠三角新干线机场、广州白云国际机场三期扩建、深圳机场第三跑道和卫星厅以及广州南沙等通用机场前期工作,459,国内新闻,c,2
深圳机场,本000069华侨城Ａ控制仓位，静待趋势进一步明确000070特发信息控制仓位，静待趋势进一步明确000078海王生物中期方向不明，暂时观望000088盐 田 港均线空头排列，等待趋势反转000089深圳机场横盘震荡，暂时观望000090天健集团横盘震荡，暂时观望000096广聚能源中期方向不明，暂时观望000099中信海直横盘震荡，暂时观望000100TCL 集团停牌000150宜华健康筑底走势,460,国内新闻,c,1
深圳机场,从去年9.30到今年9.30，深圳机场的股东从10万多户降低到6.7万多户，人均从去年9.30到今年9.30，深圳机场的股东从10万多户降低到6.7万多户，人均持股从1.92万左右股增加到3.03股左右，说明深圳机场筹码不断在集中必有一波上涨行情,461,国内论坛,c,1
深圳机场,从去年9.30到今年9.30，深圳机场的股东从10万多户降低到6.7万多户，人均,461,国内论坛,t,1
深圳机场,预计提供春运志愿服务达7万人次春运期间，来自五湖四海的人们踏上返乡路，深圳机场、罗湖火车站、深圳北站、银湖汽车站等38个最繁忙的交通站点和枢纽，都可以看到“红马甲”的身影,462,国内新闻_电子报,c,0
深圳机场,深圳机场义工在365天“不打烊”的基础上，春运期间将在候机楼内增加服务人数,462,国内新闻_电子报,c,0
深圳机场,深圳特区报讯（记者 上官文复 通讯员 刘杰 周楠 郑小骥）据来自深圳机场边检站的消息，1月25日，深圳机场口岸（含福永码头口岸）出入境迎来最繁忙的一天，深圳机场边检站服务出入境旅客约1.53万人次，查验飞机108架次，船舶40班次，创下多年来单日查验量历史新高,463,国内新闻_电子报,c,0
深圳机场,据了解，鸡年春节较以往春节更为繁忙，以深圳机场口岸为例，在春节前增开加班机高达156班次，同比增长169%,463,国内新闻_电子报,c,0
深圳机场,值得关注的是，1月20日和1月25日，深圳机场口岸单日查验量均超过1.5万人次,463,国内新闻_电子报,c,1
深圳机场,仅25日当天，深圳机场口岸共验放出入境人员1.27万余人次，福永码头近3000人次，两口岸出入境客流总量达1.53万人次，创下建站24年来单日查验量历史新高,463,国内新闻_电子报,c,0
深圳机场,深圳机场口岸单日客流创新高,463,国内新闻_电子报,t,0
深圳机场,"<IMAGE SRC=""http://epaper.oeeee.com/epaper/A/res/2017-01/27/AA05/dkga052701_b.jpg"" >    今年春节，翁韶强(前)和往常一样，继续在深圳机场航站楼内值守",464,国内新闻_电子报,c,0
深圳机场,受访者供图    今年春节，翁韶强和往常一样，继续在深圳机场航站楼内值守,464,国内新闻_电子报,c,0
深圳机场,【深圳商报讯】（记者 管亚东 通讯员 刘杰 周楠 郑小骥）昨天，深圳边检站通报称，深圳机场口岸（含福永码头口岸）出入境迎来“最繁忙的一天”，单日服务出入境旅客约1.53万人次，查验飞机108架次，船舶40班次，创下该站建站24年来的新纪录,465,国内新闻_电子报,c,0
深圳机场,据了解，值得关注的是，1月20日和1月25日，深圳机场口岸单日查验量均超过1.5万人次,465,国内新闻_电子报,c,1
深圳机场,边检民警介绍说，鸡年春节较以往更为繁忙，以深圳机场口岸为例，在春节前增开加班机高达156班次，同比增长169%,465,国内新闻_电子报,c,0
深圳机场,仅25日当天，深圳机场口岸共验放出入境人员1.27万余人次，福永码头近3000人次，两口岸出入境客流总量达1.53万人次，创下建站24年来单日查验量历史新高,465,国内新闻_电子报,c,0
深圳机场,据深圳机场边检站预测，大年初五至初七机场口岸出入境客流总量或将有新突破，再破纪录，深圳机场边检民警在此提醒，出门前检查护照、签证等出入境证件的有效性，预留足够的时间办理出入境手续,465,国内新闻_电子报,c,1
深圳机场,( 2)深圳机场：从干线机场上升为国家区域航空枢纽，“十三五”期间将开通北美 6 大核心城市和欧洲 3 大航空枢纽机场国际航线，预计年底国际航线将达 20 条，国际旅客突破 200 万人次,466,国内新闻,c,1
深圳机场,0150604）4—《春秋航空：立足低成本业务模式，发展大众化、差异化航空战略》（20150122）【机场行业个股深度系列】    1—《上海机场：乘放量之风，展非航之翼 》（20160321）2—《深圳机场：供需优化逐步兑现，进入投资“甜蜜区”》（20150920）【邮轮行业系列报告】    1—《拥抱大海，开启水上消费新篇章》（20140709）2—《渤海轮渡：天然屏障与行政壁垒提供护城河，立,467,国内微信,c,1
深圳机场,深圳机场猴年蹦了一个高，回到原地,468,国内论坛,c,0
深圳机场,鸡年肯定是铁公鸡一毛不拔啦!深圳机场猴年蹦了一个高，回到原地,468,国内论坛,c,0
深圳机场,深圳机场猴年蹦了一个高，回到原地。鸡年肯定是铁公鸡一毛不拔啦!,468,国内论坛,t,0
深圳机场,王宝强这回长心了 新欢力压前妻马蓉：1月24日下午，王宝强现身深圳机场并获一神秘美女接机,469,国内新闻,c,0
深圳机场,　　【深圳机场租车公司】深圳商务接待租车-天下租车　　深圳机场租车公司【天下租车】/　　车辆的管理： 车辆的保养、维修、保险、年审、违章处理、清洁卫生等一切问题就交由天下租车管理，让企业从车辆管理的繁琐事务中解脱出来,470,国内微信,c,2
深圳机场,【深圳机场租车公司】深圳商务接待租车-天下租车,470,国内微信,t,2
深圳机场,民航:央企：中国国航、东方航空、南方航空；地方国企：海南航空、上海机场、深圳机场、白云机场、厦门空港,471,国内博客,c,0
深圳机场,"　　【深圳哪里有租车公司】深圳机场租车-天下租车<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_jpg/ObXyBwgQTGYLHbZT53EpB2B5DbeMbuxicATaNjk6C48G0B",472,国内微信,c,2
深圳机场,【深圳哪里有租车公司】深圳机场租车-天下租车,472,国内微信,t,2
深圳机场,该新闻提及的上市公司有：深圳机场(000089),473,国内新闻,c,1
深圳机场,中国上市公司舆情中心统计了 深圳机场(000089) 在2017-02-01至2017-02-02期间在国内外各类媒体的内容传播情况，有效传播内容及舆情数据数量如下：电子报新闻总共有  篇；网络媒体报道总共有 0 篇；互联网社区股吧总共有 0 篇，其中互动易  篇，股吧内容  篇，社区帖子  篇；新浪微博提及  篇,473,国内新闻,c,1
深圳机场,原新闻标题：机场网约车通道昨起执法处罚来源：深圳特区报2017-02-02 00:00:00  　深圳特区报讯（见习记者 张燕）记者从市交警局获悉，2月1日起，深圳机场网约车通道正式执法处罚,473,国内新闻,c,0
深圳机场,　　据了解，新实施的网约车专用上客通道设置于深圳机场空港八道南侧停车场（P3)区域内，入口位于空港八道东往西方向150米处，入口处有“网约车上客通道”指示标志,473,国内新闻,c,0
深圳机场,　　与深圳交警在深圳机场离港平台一样，目前我市交警部门采取车牌自动识别卡点的科技手段进行执法，即通过测算每台车辆从进入到驶出网约车专用上客通道时间，来判断是否违章,473,国内新闻,c,0
深圳机场,据了解，深圳交警局联合深圳机场，在深圳机场P3停车场区域设置网约车专用上客通道和临时等候区，并在机场附近设置网约车蓄车场,473,国内新闻,c,0
深圳机场,[深圳机场：2017-02-02舆情分析报告] 机场网约车通道昨起执法处罚,473,国内新闻,t,2
深圳机场,深圳特区报讯（见习记者 张燕）记者从市交警局获悉，2月1日起，深圳机场网约车通道正式执法处罚,474,国内新闻_电子报,c,0
深圳机场,据了解，新实施的网约车专用上客通道设置于深圳机场空港八道南侧停车场（P3)区域内，入口位于空港八道东往西方向150米处，入口处有“网约车上客通道”指示标志,474,国内新闻_电子报,c,0
深圳机场,与深圳交警在深圳机场离港平台一样，目前我市交警部门采取车牌自动识别卡点的科技手段进行执法，即通过测算每台车辆从进入到驶出网约车专用上客通道时间，来判断是否违章,474,国内新闻_电子报,c,0
深圳机场,据了解，深圳交警局联合深圳机场，在深圳机场P3停车场区域设置网约车专用上客通道和临时等候区，并在机场附近设置网约车蓄车场,474,国内新闻_电子报,c,0
深圳机场,个股深度逻辑开山股份 |东方雨虹 |和佳股份 |昆仑万维 | 新纶科技|常山药业|中国中车|深圳机场| 迪安诊断|玖龙纸业        精选行业报告T M T： 电子研究 |公有云 |电子陶瓷 |量子计算 |大数据 |云计算 |无线充电 |物联网 |人工智能 |集成电路 |通信研究 |量子,475,国内微信,c,1
深圳机场,■ 陈成 文/图深圳机场T3航站楼内熙熙攘攘的人群中，经常能见到他们的身影，一个个身姿挺拔，或徒步巡逻、或骑着警用巡逻体感平衡车在人流中穿梭,476,国内新闻_电子报,c,0
深圳机场,本000069华侨城Ａ控制仓位，静待趋势进一步明确000070特发信息控制仓位，静待趋势进一步明确000078海王生物中期方向不明，暂时观望000088盐 田 港均线空头排列，等待趋势反转000089深圳机场横盘震荡，暂时观望000090天健集团横盘震荡，暂时观望000096广聚能源中期方向不明，暂时观望000099中信海直横盘震荡，暂时观望000100TCL 集团停牌000150宜华健康筑底走势,477,国内新闻,c,1
深圳机场,深圳机场(000089)融资融券信息(01-26)来源：东方财富网深圳机场(000089)2017-01-26融资融券信息显示，深圳机场融资余额380，724，468元，融券余额46，980元，融资买入额6，978，627元，融资偿还额8，029，967元，融资净买额-1，051，340元，融券余量5，800股，融券卖出量1，000股，融券偿还量0股，融资融券余额380，771，448元,478,国内论坛,c,1
深圳机场,深圳机场融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-01-26000089深圳机场380，771，448融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)380，7,478,国内论坛,c,1
深圳机场,深圳机场(000089)融资融券信息(01-26),478,国内论坛,t,1
深圳机场,深圳机场要倒闭吗,479,国内论坛,c,0
深圳机场,深圳机场要倒闭吗,479,国内论坛,c,0
深圳机场,深圳机场要倒闭吗？股价天天跌高管全抓了！,479,国内论坛,t,1
深圳机场,3，422.33万6，652.94万阳 光 城647.12万3，024.33万中国建筑4，364.55万6，657.09万利君股份0.33万2，250.35万葛洲坝2，041.30万4，258.94万深圳机场372.01万2，581.50万建设银行1，331.49万3，422.10万双象股份5.71万2，058.62万,480,国内新闻,c,1
深圳机场,中新网深圳2月3日电(陈文 王珂)深圳机场3日发布消息称，3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，警方正在对此作进一步调查,481,国内新闻,c,1
深圳机场,据了解，当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,481,国内新闻,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,481,国内新闻,c,0
深圳机场,深圳机场提醒市民自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,481,国内新闻,c,1
深圳机场,深圳机场附近发现不明升空物 多个航班受影响,481,国内新闻,t,1
深圳机场,中新网深圳2月3日电(陈文 王珂)深圳机场3日发布消息称，3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，警方正在对此作进一步调查,482,国内新闻,c,1
深圳机场,据了解，当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,482,国内新闻,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,482,国内新闻,c,0
深圳机场,深圳机场提醒市民自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,482,国内新闻,c,1
深圳机场,深圳机场附近发现不明升空物 多个航班受影响,482,国内新闻,t,1
深圳机场,现象频频捣乱昨日不明飞行物扰乱深圳机场　　数据表明，2013年12月17日至2015年9月12日，全球无人机和遥控飞机与民航共发生了327起危险接近事件，28次导致航班改变航线,483,国内新闻_电子报,c,0
深圳机场,　　就在2017年2月3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，警方正在作进一步调查,483,国内新闻_电子报,c,1
深圳机场,【深圳商报讯】（记者 陈发清 通讯员 石道雄）2月3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，公安方面正在对此作进一步调查,484,国内新闻_电子报,c,1
深圳机场,据了解，当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,484,国内新闻_电子报,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,484,国内新闻_电子报,c,0
深圳机场,深圳机场提醒，节日期间广大市民应自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,484,国内新闻_电子报,c,1
深圳机场,深圳特区报讯 （记者 徐兴东 通讯员 王珂）昨天下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，公安方面正在对此作进一步调查,485,国内新闻_电子报,c,1
深圳机场,3个航班起降时发现不明升空物2月3日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,485,国内新闻_电子报,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域，涉及宝安、南山及福田部分地区，尤其是离机场较近的新安、西乡、沙井、福永等是重点区域,485,国内新闻_电子报,c,0
深圳机场,深圳机场提醒，节日期间广大市民应自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,485,国内新闻_电子报,c,1
深圳机场,【深圳商报讯】（记者 陈发清）2017年春节假期七天（1月27日-2月2日）深圳机场共保障进出港旅客85.1万人次，日均12.157万人次,486,国内新闻_电子报,c,0
深圳机场,自初四（1月31日）起，深圳机场返程客流逐渐增多，深圳机场已连续多日进港客流达到7万人次,486,国内新闻_电子报,c,0
深圳机场,据了解，2月2日深圳机场进出港旅客突破了13万人次,486,国内新闻_电子报,c,1
深圳机场,深圳机场进出港旅客85.1万人次,486,国内新闻_电子报,t,0
深圳机场,春节假期期间，我市巡游出租车在深圳机场、深圳北站、各口岸、火车站调派约9100台运力，运送旅客约102万人次,487,国内新闻_电子报,c,0
深圳机场,记者从深圳机场了解到，自初四（31日）起深圳机场返程客流逐渐增多，初六深圳机场进港客流突破7万人次，全天进出港旅客超过13万人次,488,国内新闻_电子报,c,1
深圳机场,据了解，今年春节期间，深圳机场整体运行平稳有序,488,国内新闻_电子报,c,0
深圳机场,深圳机场提醒旅客，尽量根据天气情况及客流高峰，合理安排出行,488,国内新闻_电子报,c,0
深圳机场,深圳机场进港客流超过出港客流,488,国内新闻_电子报,t,0
深圳机场,    南方日报讯 （记者/刘丽 通讯员/王珂）3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，公安方面正在对此作进一步调查,489,国内新闻_电子报,c,1
深圳机场,    当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,489,国内新闻_电子报,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,489,国内新闻_电子报,c,0
深圳机场,深圳机场附近发现不明升空物,489,国内新闻_电子报,t,1
深圳机场,据中国上市公司舆情中心舆情数据监测显示，深圳商报于2017-02-04 00:00:00报道的新闻《深圳机场附近发现不明升空物 多个航班受影响》今日受到市场的关注，舆情热度较高,490,国内新闻,c,1
深圳机场,该新闻提及的上市公司有：深圳机场(000089),490,国内新闻,c,1
深圳机场,中国上市公司舆情中心统计了 深圳机场(000089) 在2017-02-03至2017-02-04期间在国内外各类媒体的内容传播情况，有效传播内容及舆情数据数量如下：电子报新闻总共有  篇；网络媒体报道总共有 0 篇；互联网社区股吧总共有 0 篇，其中互动易  篇，股吧内容  篇，社区帖子  篇；新浪微博提及  篇,490,国内新闻,c,1
深圳机场,原新闻标题：深圳机场附近发现不明升空物 多个航班受影响来源：深圳商报2017-02-04 00:00:00  　【深圳商报讯】（记者 陈发清 通讯员 石道雄）2月3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，公安方面正在对此作进一步调查,490,国内新闻,c,1
深圳机场,　　据了解，当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,490,国内新闻,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,490,国内新闻,c,0
深圳机场,　　深圳机场提醒，节日期间广大市民应自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,490,国内新闻,c,1
深圳机场,[深圳机场：2017-02-04舆情分析报告] 深圳机场附近发现不明升空物 多个航班受影响,490,国内新闻,t,1
深圳机场,衡药业8.762.94%-1399万-9.45%33600150中国船舶29.173.96%-1390万-1.24%34300437清水源25.549.24%-1355万-15.56%35000089深圳机场8.00-1.23%-1355万-20.62%36600635大众公用6.151.32%-1340万-10.44%37002046轴研科技15.099.99%-1334万-1.91%38000,491,国内新闻,c,1
深圳机场,中新网深圳2月3日电(陈文 王珂)深圳机场3日发布消息称，3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，警方正在对此作进一步调查,492,国内新闻,c,1
深圳机场,据了解，当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,492,国内新闻,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,492,国内新闻,c,0
深圳机场,深圳机场提醒市民自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,492,国内新闻,c,1
深圳机场,"(完)<IMAGE SRC=""http://ws2.cdn.caijing.com.cn/2014-03-27/114048455.jpg"" >(编辑：songshaohui)关键字：深圳机场航班不明多个影响",492,国内新闻,c,0
深圳机场,深圳机场附近发现不明升空物 多个航班受影响,492,国内新闻,t,1
深圳机场,反腐] 最高检要求加快推进司法责任制改革落地落实；最高检：突出打击为“村霸”充当“保护伞”的职务犯罪；北京市纪委：2016年挽回损失8886万，问责319人；4）我国海岛逾1.1万个，浙闽粤位居前三；深圳机场附近发现不明升空物，多个航班受影响；5）广州推广大数据共享，政府数据资源向社会开放；6）人民日报刊文：不孕不育成难题，代孕是否可放开；7）2020年底我国将实现城镇污水处理设施全覆盖；8）[军,493,国内博客,c,1
深圳机场,　　深圳机场附近发现不明升空物，多个航班受影响　　2 月 2 日，四川绵阳机场受无人机干扰导致多架次航班备降,494,国内新闻,c,1
深圳机场,2 月 3 日，深圳机场也发现附近有不明升空物飞行，对航班运行造成不利影响，期间，机场多个出港航班出现不同程度的延误,494,国内新闻,c,1
深圳机场,深圳机场相关负责人介绍说：“当无人机等升空物体与民航航班撞击，或吸入发动机的时候，可能会产生机毁人亡的后果,494,国内新闻,c,1
深圳机场,现象频频捣乱昨日不明飞行物扰乱深圳机场数据表明，2013年12月17日至2015年9月12日，全球无人机和遥控飞机与民航共发生了327起危险接近事件，28次导致航班改变航线,495,国内新闻,c,0
深圳机场,就在2017年2月3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，警方正在作进一步调查,495,国内新闻,c,1
深圳机场,　　四川绵阳机场受无人机干扰导致多架次航班备降之后，深圳机场今天下午也发现附近有不明升空物飞行，对航班运行造成不利影响,496,国内新闻,c,1
深圳机场,　　据悉，今日下午3时左右，深圳机场有3个航班机组同时报告，在起飞/落地过程中发现不明升空物，威胁飞行安全,496,国内新闻,c,1
深圳机场,　　深圳机场相关负责人介绍说：“当无人机等升空物体与民航航班撞击，或吸入发动机的时候，可能会产生机毁人亡的后果,496,国内新闻,c,1
深圳机场,”　　深圳机场净空保护区是机场跑道两端各20公里、两侧各10公里的矩形区域，涉及宝安、南山及福田部分地区，尤其是离机场较近的新安、西乡、沙井、福永等是重点区域,496,国内新闻,c,0
深圳机场,无人机继续作死！深圳机场多个航班受影响,496,国内新闻,t,0
深圳机场,中新网深圳2月3日电(陈文 王珂)深圳机场3日发布消息称，3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，警方正在对此作进一步调查,497,国内新闻,c,1
深圳机场,据了解，当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,497,国内新闻,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,497,国内新闻,c,0
深圳机场,深圳机场提醒市民自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,497,国内新闻,c,1
深圳机场,深圳机场附近现不明升空物 多个航班受影响,497,国内新闻,t,1
深圳机场,中新网深圳2月3日电(陈文 王珂)深圳机场3日发布消息称，3日下午3时左右，深圳机场附近发现不明升空物飞行，期间机场部分进出港航班运行短时受到一定影响，警方正在对此作进一步调查,498,国内新闻,c,1
深圳机场,据了解，当日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,498,国内新闻,c,1
深圳机场,”深圳机场相关负责人介绍，深圳机场净空保护区是机场跑道两端各20公里，两侧各10公里的矩形区域,498,国内新闻,c,0
深圳机场,深圳机场提醒市民自觉遵守国家相关法律法规，切勿在机场周边放飞无人机、孔明灯等影响飞行安全的升空物体，共同维护机场净空的运行环境，确保航空器运行安全,498,国内新闻,c,1
深圳机场,"(完)<IMAGE SRC=""http://ws2.cdn.caijing.com.cn/2014-03-27/114048455.jpg"" >(编辑：liaoaili)关键字：深圳机场航班不明多个影响",498,国内新闻,c,0
深圳机场,深圳机场附近现不明升空物 多个航班受影响,498,国内新闻,t,1
深圳机场,"<IMAGE SRC=""http://p2.ifengimg.com/a/2017_05/f5b720f9fce66a7_size170_w561_h290.png"" >　　无人机　　四川绵阳机场受无人机干扰导致多架次航班备降之后，深圳机场今天下午也发现附近有不明升空物飞行，对航班运行造成不利影响",499,国内新闻,c,1
深圳机场,　　据悉，2月3日下午3时左右，深圳机场有3个航班机组同时报告，在起飞/落地过程中发现不明升空物，威胁飞行安全,499,国内新闻,c,1
深圳机场,　　深圳机场相关负责人介绍说：“当无人机等升空物体与民航航班撞击，或吸入发动机的时候，可能会产生机毁人亡的后果,499,国内新闻,c,1
深圳机场,”　　深圳机场净空保护区是机场跑道两端各20公里、两侧各10公里的矩形区域，涉及宝安、南山及福田部分地区，尤其是离机场较近的新安、西乡、沙井、福永等是重点区域,499,国内新闻,c,0
深圳机场,无人机继续作死！深圳机场多个航班受影响,499,国内新闻,t,0
深圳机场,　　据悉，中建钢构将研发的该项技术成果在深圳大运会体育中心、福州海峡奥林匹克体育中心、深圳机场T3航站楼、青岛北客站等国内30余项重大空间结构工程成功应用，并取得了显著的经济和社会效益,500,国内论坛,c,0
深圳机场,广州日报记者葛宇飞摄　　文/广州日报记者蒋偲 通讯员王珂　　昨日，深圳机场对外通报“2月3日下午3时左右，深圳机场有3个航班机组报告在起飞及落地过程中发现不明升空物，对飞行安全造成一定隐患,501,国内新闻_电子报,c,1
深圳机场,期间深圳机场部分进出港航班运行短时受到一定影响，公安方面正在对此作进一步调查，将依据相关法律法规，追究相关人员的法律责任”,501,国内新闻_电子报,c,0
深圳机场,　　3个航班起降时发现不明升空物　　前日下午3时左右，深圳机场附近发现不明升空物飞行，接报后，空管部门紧急采取措施，调整进出港航班间隔的同时，指挥空中飞机避让，期间机场多个出港航班受此影响出现不同程度延误,501,国内新闻_电子报,c,1
深圳机场,”深圳机场相关负责人介绍，目前深圳地区的空域都属于管制空域，机场还设置了机场净空保护区，即机场跑道两端各20公里，两侧各10公里的矩形区域，涉及宝安、南山及福田部分地区,501,国内新闻_电子报,c,0
深圳机场,　　超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产　　超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产　　开门红让资金期待2,502,国内微信,c,1
深圳机场,超级利好：北方国际、长城电脑、华控赛格、华侨城A、特发信息、海王生物、盐田港、深圳机场、天健集团、广聚能源、中信海直、宜华地产,502,国内微信,t,1
深圳机场,3日下午，深圳机场有航班机组报告在起飞及落地过程中发现不明升空物，导致多个出港航班延误,503,国内新闻_电子报,c,1
