keywords,sentence,article_no,source,title or content,
东方明珠,　　9 月 19 日，重组一年三个月的东方明珠公告，拟向激励对象授予的限制性股票总数不超过 1812 万股，即公司股本总额的 0.69% ,358,国内微信,c,1
东方明珠,　　东方明珠是中国首家成功实施股权激励的国有控股文化上市企业，对市场的示范意义极大,358,国内微信,c,2
东方明珠,　　事实上，早在2014 年，与东方明珠重组之前的原百视通新媒体股份曾尝试股权激励计划，且已获得相关监管部门初审同意，因很快面临重组，激励计划暂时中止,358,国内微信,c,1
东方明珠,　　“媒体产业正在发生重构，泛娱乐消费生态也在经历转折，东方明珠未来是以‘娱乐 + ’战略为指引，将积极开拓全国性业务和国际性业务,358,国内微信,c,2
东方明珠,”东方明珠副总裁程志超对《上海国资》表示,358,国内微信,c,2
东方明珠,　　解锁条件　　东方明珠设定的解锁条件颇具新意,358,国内微信,c,2
东方明珠,　　按照东方明珠的设计，其后两个解锁期的解锁条件中，经济效益指标逐年加强,358,国内微信,c,2
东方明珠,　　“作为国内第一家推出股权激励的国有文化上市公司，东方明珠得到了中宣部和广电总局，以及上海市委宣传部和上海市国资委的大力支持,358,国内微信,c,2
东方明珠,　　东方明珠将激励计划亦当成重组后倒逼公司改革的手段,358,国内微信,c,2
东方明珠,　　“今后 3 年，东方明珠将围绕股权激励的目标，就如何实现利润、收入，如何增强公司的中长期核心竞争力进行规划、公司推出‘赢在绩效项目’，要求各业务单元掌握科学分解战略指标，指导激励员工落地 KPI 辅导技能,358,国内微信,c,2
东方明珠,　　她介绍，在认购阶段，东方明珠高管和核心干部对未来的发展进行了数次深度的交流和研究，均表示了坚定的决心，立志带领整个企业，不辜负股东和广大员工的期望，共同迈向这个明确的发展目标,358,国内微信,c,2
东方明珠,　　预留股份　　东方明珠此次股权激励方案特意预留10% 股份，亦开创 A 股国有上市公司先河,358,国内微信,c,2
东方明珠,　　据《上海国资》了解，东方明珠的激励对象574 人，预留授予 43 人，共计激励人员为 617 人,358,国内微信,c,2
东方明珠,　　东方明珠承诺在一年内一次性将预留部分授予完成,358,国内微信,c,2
东方明珠,因此，监管层大多并不鼓励上市公司采取这种方式，但东方明珠坚持用足政策,358,国内微信,c,2
东方明珠,　　不过作为国资文化企业来说，业内普遍的认识是，监管层对推行股权激励所持态度均相当谨慎，东方明珠能取得突破，尤其方案在资本市场和监管层均获得认可，经验可为后来者借鉴,358,国内微信,c,1
东方明珠,　　其客观基础在于重组前百视通的尝试，不但获得大股东对资本市场的承诺，更已获得来自国务院国资委、上海市国资委和上海市委宣传部门的初审同意，所以重组后的东方明珠再次提出方案时，各部门均持赞同意见,358,国内微信,c,1
东方明珠,　　更重要的是，东方明珠获得了政策偏爱,358,国内微信,c,2
东方明珠,　　2015 年 8 月，东方明珠专门向中宣部文改办做了股权激励的专题汇报，得到了肯定,358,国内微信,c,1
东方明珠, 2016 年 2 月，中央文化体制改革和发展工作领导小组下发《国有控股上市文化公司股权激励试点工作方案》，东方明珠作为首批列入试点单位,358,国内微信,c,2
东方明珠,　　因此，此时让东方明珠推行股权激励计划符合中央、监管部门和股东各方的要求,358,国内微信,c,1
东方明珠,　　不过，在制定方案时，东方明珠稳步进行，严格按照证监会和国资委相关规定，并积极主动沟通，最终， 东方明珠的坚持和努力让其获得了回报,358,国内微信,c,2
东方明珠,　　东方明珠的目标是成为中国领先的新型文化产业集团，如要达到目标实现快速增长则极需人才,358,国内微信,c,2
东方明珠,干货 | 详解东方明珠股权激励方案,358,国内微信,t,1
东方明珠,121，2855，935，687.900.287002557洽洽食品299，9865，342，750.660.258000725京东方Ａ1，700，0004，029，000.000.199600637东方明珠160，0003，952，000.000.1910300291华录百纳139，9843，222，431.680.154、报告期末按债券品种分类的债券投资组合序号债券品种公允价值（元）占基金资产,359,国内新闻,c,1
东方明珠,药业250，9054，069，679.100.726601198东兴证券117，9002，589，084.000.467601668中国建筑406，2002，506，254.000.448600637东方明珠100，0002，470，000.000.449600138中青旅118，7142，428，888.440.4310600586金晶科技400，0001，840，000.000.324、报告期,360,国内新闻,c,1
东方明珠,121，2855，935，687.900.367002557洽洽食品300，0005，343，000.000.338000725京东方Ａ1，700，0004，029，000.000.259600637东方明珠160，0003，952，000.000.2410300291华录百纳140，0003，222，800.000.204、报告期末按债券品种分类的债券投资组合序号债券品种公允价值（元）占基金资产,361,国内新闻,c,1
东方明珠,121，2855，935，687.900.367002557洽洽食品300，0005，343，000.000.338000725京东方Ａ1，700，0004，029，000.000.259600637东方明珠160，0003，952，000.000.2410300291华录百纳140，0003，222，800.000.204、报告期末按债券品种分类的债券投资组合序号债券品种公允价值（元）占基金资产,362,国内新闻,c,1
东方明珠,121，2855，935，687.900.387002557洽洽食品299，9465，342，038.260.348000725京东方Ａ1，700，0004，029，000.000.259600637东方明珠160，0003，952，000.000.2510300291华录百纳139，9203，220，958.400.204、报告期末按债券品种分类的债券投资组合26 更新的招募说明书摘要序号债券品,363,国内新闻,c,1
东方明珠,121，2855，935，687.900.387002557洽洽食品299，9465，342，038.260.348000725京东方Ａ1，700，0004，029，000.000.259600637东方明珠160，0003，952，000.000.2510300291华录百纳139，9203，220，958.400.204、报告期末按债券品种分类的债券投资组合序号债券品种公允价值（元）占基金资产,364,国内新闻,c,1
东方明珠,"8ZiaskyK01nNCXbt2kJ12TyY7tibUUdXKrgJcqVvE6yNgOOyqEhdPY6lml1P7tY9yYJ9g/0?wx_fmt=png"" >　　广电网络　　广电网络向上海东方明珠新媒体、同方股份、东方点石投资旗下的投资基金等3家投资者定向配售4152.92万股，融得7.55亿资金，发行价为18.18元",365,国内微信,c,1
东方明珠,和史玉柱的云溪投资入主华数传媒(000156)、印纪传媒(DMG)借壳高金食品(002143)、阿里巴巴及云峰基金战略性入股美股上市公司优酷土豆等；除此之外还有一宗国企重组，即上海文广的大改革，涉及到东方明珠和百视通两家上市公司,366,国内微信,c,2
东方明珠,"687.90	0.287	002557	洽洽食品	299，986	5，342，750.66	0.258	000725	京东方Ａ	1，700，000	4，029，000.00	0.199	600637	东方明珠	160，000	3，952，000.00	0.1910	300291	华录百纳	139，984	3，222，431.68	0.154、报告期末按债券品种分类的债券投资组合序号	债券品种	公允",367,国内新闻,c,1
东方明珠,　　2015年12月，东方明珠（600637）、兆驰股份（002429）、风行在线、海尔和国美等举行风行互联网电视发布会，宣布风行互联网电视3年实现1200万台销量等目标,368,国内新闻,c,1
东方明珠,在超维生态的强强联手下，风行在内容方面完整对接了东方明珠8大内容产品体系、拥有超50万小时的海量内容库,368,国内新闻,c,2
东方明珠,　　2015年12月，东方明珠(600637)、兆驰股份(002429)、风行在线、海尔和国美等举行风行互联网电视发布会，宣布风行互联网电视3年实现1200万台销量等目标,369,国内论坛,c,1
东方明珠,在超维生态的强强联手下，风行在内容方面完整对接了东方明珠8大内容产品体系、拥有超50万小时的海量内容库,369,国内论坛,c,2
东方明珠,继续保持东方明珠15人民币目标价格不变,370,国内论坛,c,1
东方明珠,　　此前，风行方面在接受每经采访时表示，风行电视和乐视、小米的模式有所区别，主要在于“超维生态”：一是双重股权架构，完成定增之后东方明珠、国美既是兆驰股份的股东，也是风行在线的股东；二是通过利益捆绑，东方明珠提供内容、兆驰股份提供硬件制造、海尔（入股风行在线）和国美（以三洋品牌）提供销售服务,371,国内新闻,c,1
东方明珠,　　百年前，谁都无法想到上海会成为东方明珠，东亚中心；几十年前，谁都不敢预测深圳将崛起为超大型“人造城市”，拥有超200家上市公司,372,国内微信,c,2
东方明珠,在2013年，风行网加入上海SMG，获得了后者在内容方面的持续输血，2015年年末，兆驰股份(002429)、东方明珠(600637)、海尔和国美等资本有同时加持，其中，持股63%的兆驰股份成为了风行网大股东，从原来的视频网站，向互联网电视领域转向，打算以此将受众从从互联网视频用户拓展到家庭娱乐用户,373,国内论坛,c,1
东方明珠,东方明珠负责牌照和内容端，海尔和国美负责渠道端，而风行网所承担的，正是技术端和营销端,373,国内论坛,c,2
东方明珠,　　百年前，谁都无法想到上海会成为东方明珠600637，东亚中心；几十年前，谁都不敢预测深圳将崛起为超大型“人造城市”，拥有超200家上市公司,374,国内新闻,c,1
东方明珠,　　在上海的各大景点，告别2016、迎接2017的活动更是令人应接不暇：新天地的迎新倒计时、龙华古寺撞钟祈福的“新年第一游”、东方明珠元旦登高、环球金融中心的新年第一缕阳光、临港滴水湖的健康跑……　　其中，在新天地的迎新倒计时活动上，被誉为“上海的声音名片”的“力量之声”组合酷炫亮相，与中外游客一起倒计时，迎来了这座魅力四射城市新的一年,375,国内新闻_电子报,c,0
东方明珠,　　该旅游形象推广MV在东方卫视、电视剧频道、艺术人文频道等都有滚动播出，也在覆盖地铁、公交、楼宇的东方明珠移动电视以及京沪高铁电视、各大网络视频网站上播出，同时在部分本市公园电子屏、新华户外大屏等户外渠道播出，引起极大关注,375,国内新闻_电子报,c,1
东方明珠,　　此外，“力量之声”组合还先后在东方明珠电视塔、市群艺馆、辰山植物园、外滩源、静安公园、锦江乐园、静安寺等广场、商场、公园、社区进行各类宣传推广活动演出，《我们的上海》成为上海精神的代表歌曲，“力量之声”组合成为上海的声音名片,375,国内新闻_电子报,c,0
东方明珠,而天津市东方明珠艺术团冠军队、天津市礼仪行业协会旗袍促进会雅云魅队、天津凤凰惠舞蹈模特队则获得了团队比赛的前三名,376,国内新闻_电子报,c,0
东方明珠,据透露，此次上海分会场的主舞台将设在东方明珠塔下，表演内容也会带有一定的本地特色,377,国内新闻_电子报,c,0
东方明珠,全国十大最热门景区依次为广州长隆度假区、上海迪士尼乐园、哈尔滨冰雪大世界、东方明珠、西岭雪山、成都欢乐谷、北京欢乐谷、珠海长隆海洋王国、常州恐龙园、上海欢乐谷，主题乐园景区占据了今年榜单的半壁江山,378,国内新闻_电子报,c,0
东方明珠,根据驴妈妈的数据显示，主题乐园游、温泉游、滑雪游等主题旅游线路成为热门之选，全国十大最热门景区依次为广州长隆度假区、上海迪士尼乐园、哈尔滨冰雪大世界、东方明珠、西岭雪山、成都欢乐谷、北京欢乐谷、珠海长隆海洋王国、常州恐龙园、上海欢乐谷,380,国内新闻,c,0
东方明珠,东方明珠(600637)融资融券信息(01-05)来源：东方财富网东方明珠(600637)2017-01-05融资融券信息显示，东方明珠融资余额1，469，962，883元，融券余额2，370，701,381,国内论坛,c,1
东方明珠,东方明珠融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-01-05600637东方明珠1，472，333，584.28融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元),381,国内论坛,c,1
东方明珠,东方明珠(600637)融资融券信息(01-05),381,国内论坛,t,1
东方明珠,　　非公开发行顺利过会，战略转型加速推进：公司定增方案已在16年3月过会，东方明珠、海尔及国美将正式引为公司战略投资者，加之此前完成对风行在线63%股权收购，公司通过股权绑定方式实现强强联合且搭建起“内容+平台+终端”的生态体系;随着公司与各方合作顺利推进，凭借其较低售价以,382,国内新闻,c,2
东方明珠,　　维持“增持”评级：一季度公司收入实现较好增长，不过风行并表及汇率波动等因素影响公司盈利表现，但也在市场预期之中;预计风行电视放量将为收入规模扩张打开空间;而在依托硬件价格优势及渠道合作实现终端放量基础上，有望通过东方明珠优质内容及风行运营优势探索平台运营及商业模式变革;预计公司16、17年EPS分别为0.29、0.33元，对应当前估值PE 为31.09、27.05倍，维持“增持”评级,382,国内新闻,c,2
东方明珠,去年在超维生态的强强联手下，风行在内容方面已完整对接了东方明珠8大内容产品体系、拥有超50万小时的海量内容库,383,国内新闻,c,2
东方明珠,同期，这些参赛短视频也通过SMG东方明珠新媒体渠道，被投放在上海的公交和地铁，让更多用户进行视频的票选，选出心中“最苦男人”和“最优质自媒体”,384,国内新闻,c,2
东方明珠,上榜自媒体和优秀短视频作品，将有机会登陆SMG东方明珠新媒体的视频资源，并投放于轨交、公交电视之上，为市民日常出行提供有趣的消遣和新鲜的趣闻,384,国内新闻,c,2
东方明珠,2015年12月，东方明珠(600637)、兆驰股份(002429)、风行在线、海尔和国美等举行风行互联网电视发布会，宣布风行互联网电视3年实现1200万台销量等目标,385,国内论坛,c,1
东方明珠,在超维生态的强强联手下，风行在内容方面完整对接了东方明珠8大内容产品体系、拥有超50万小时的海量内容库,385,国内论坛,c,2
东方明珠,.6200 计算机软件98 002066瑞泰科技559.3900 558.9700 8.3300 3，744，509，788.5100 3，744，509，788.5100 耐火材料99 600832东方明珠43.6300 43.6900 5.6400 51，363，720，842.9600 51，363，720，842.9600 广播与电视100 600690青岛海尔16.4800 15.520,386,国内论坛,c,1
东方明珠,.6200 计算机软件98 002066瑞泰科技559.3900 558.9700 8.3300 3，744，509，788.5100 3，744，509，788.5100 耐火材料99 600832东方明珠43.6300 43.6900 5.6400 51，363，720，842.9600 51，363，720，842.9600 广播与电视100 600690青岛海尔16.4800 15.520,387,国内论坛,c,1
东方明珠,投资与投机有本质上的区别，东方明珠实在不适合投机客,388,国内论坛,c,1
东方明珠,投资与投机有本质上的区别，东方明珠实在不适合投机客。,388,国内论坛,t,1
东方明珠,东方明珠不只是东方明珠一家公司，背后时整个生态系统东方明珠不只是东方明珠一家公司，背后时整个生态系统,389,国内论坛,c,2
东方明珠,东方明珠不只是东方明珠一家公司，背后时整个生态系统,389,国内论坛,t,2
东方明珠,第1页:广电系混改破冰 北京未来媒体科技公司成立第2页:东方明珠:前三季业绩符合预期 “娱乐+”战略持续推进第3页:电广传媒:打造移动互联网时代新型传媒集团第4页:湖北广电:宽带+互联网带动转型升级 资本运作布局多领域成未来看点第5页:广电网络:业绩符合预,390,国内新闻,c,2
东方明珠,"0170105/201800_586e3978b7876.jpg"" >　　 此前，风行方面在接受每经采访时表示，风行电视和乐视、小米的模式有所区别，主要在于“超维生态”：一是双重股权架构，完成定增之后东方明珠、国美既是兆驰股份的股东，也是风行在线的股东；二是通过利益捆绑，东方明珠提供内容、兆驰股份提供硬件制造、海尔（入股风行在线）和国美（以三洋品牌）提供销售服务",391,国内新闻,c,1
东方明珠,00 计算机软件98 002066 瑞泰科技 559.3900 558.9700 8.3300 3，744，509，788.5100 3，744，509，788.5100 耐火材料99 600832 东方明珠 43.6300 43.6900 5.6400 51，363，720，842.9600 51，363，720，842.9600 广播与电视100 600690 青岛海尔 16.4800 15.,392,国内论坛,c,1
东方明珠,（依法须经批准的项目，经相关部门批准后方可开展经营活动）上海信投的主要股东分别为上海联和投资有限公司，持股比例为34.67%；中国电信股份有限公司，持股比例为24%；艾克天服务集团公司，持股比例为20%；上海东方明珠（集团）股份有限公司，持股比例为8%；上海文化广播影视集团，持股比例为8%；上海广电（集团）有限公司，持股比例为5.33%,393,国内新闻,c,2
东方明珠,东方明珠到底了吗,394,国内论坛,c,1
东方明珠,东方明珠到底了吗,394,国内论坛,c,1
东方明珠,东方明珠到底了吗？,394,国内论坛,t,1
东方明珠,画面中，企鹅一改往日的黑白穿搭，着一身红色装备，站在东方明珠塔前，身上还印有一个饮料瓶的形状和“求抱抱”的英文字母，萌味十足，形成外滩桥下一道格外动人的风景,395,国内新闻,c,0
东方明珠,"此番魔都之行，难道只是为了观赏东方明珠的迷人夜景么?<IMAGE SRC=""http://img04.imgcdc.com/grab/img/20170106/92681483701990.jpg"" >仔细观察，这张悬念海报的画风及构造，其实和前不久QQ与卡西欧在东京的发布会悬念海报有着异曲同工之妙",395,国内新闻,c,0
东方明珠,酷鹅出没魔都东方明珠塔为哪般,395,国内新闻,t,0
东方明珠, 98 002066 瑞泰科技 559.3900 558.9700 8.3300 3，744，509，788.5100 3，744，509，788.5100 耐火材料       99 600832 东方明珠 43.6300 43.6900 5.6400 51，363，720，842.9600 51，363，720，842.9600 广播与电视       100 600690 青岛海尔 16.4,396,国内论坛,c,1
东方明珠,东方明珠早有先例,397,国内论坛,c,1
东方明珠,中铝股份用三年时间暴涨20倍，于2007年见顶60元，现在价格东方明珠早有先例,397,国内论坛,c,1
东方明珠,东方明珠早有先例！中铝股份用三年时间暴涨20倍，于2007年见顶60元，现在价格,397,国内论坛,t,1
东方明珠,东方明珠用三年暴涨20倍，于2015年见顶77.77元，现在股价23元,398,国内论坛,c,1
东方明珠,东方明珠早有先例！中铝股份用三年时间暴涨20倍，于2007年见顶60元，现在价格,398,国内论坛,t,1
东方明珠,（依法须经批准的项目，经相关部门批准后方可开展经营活动）    上海信投的主要股东分别为上海联和投资有限公司，持股比例为34.67%；中国电信股份有限公司，持股比例为 24%；艾克天服务集团公司，持股比例为 20%；上海东方明珠（集团）股份有限公司，持股比例为 8%；上海文化广播影视集团，持股比例为 8%；上海广电（集团）有限公司，持股比例为 5.33%,399,国内新闻,c,2
东方明珠,证券代码：600637     证券简称：东方明珠      公告编号：临2017-001           上海东方明珠新媒体股份有限公司 关于限制性股票激励计划首次授予登记完成的公告    本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任,400,国内新闻,c,1
东方明珠,    根据中国证监会、上海证券交易所、中国证券登记结算有限责任公司上海分公司有关规则的规定，按照上海东方明珠新媒体股份有限公司（以下简称“公司”或“东方明珠”）2016 年第一次临时股东大会审议通过的《上海东方明珠新媒体股份有限公司 A 股限制性股票激励计划（草案）》以及第八届董事会第十七次（临时）,400,国内新闻,c,1
东方明珠,本次调整后，公司首次授予的激励对象人数由 574 名变更为 555 名，调整后的激励对象均为公司 2016年第一次临时股东大会审议通过的《上海东方明珠新媒体股份有限公司 A 股限制性股票激励计划（草案）》中确定的人员,400,国内新闻,c,1
东方明珠,          特此公告                                        上海东方明珠新媒体股份有限公司董事会                                                                     2017 年 1 月 7 日,400,国内新闻,c,2
东方明珠,东方明珠：关于限制性股票激励计划首次授予登记完成的公告,400,国内新闻,t,1
东方明珠,东方明珠：腰斩式股权激励或引发大暴挫,401,国内论坛,c,1
东方明珠,东方明珠：腰斩式股权激励或引发大暴挫！,401,国内论坛,t,1
东方明珠,东方明珠(600637)融资融券信息(01-06)来源：东方财富网东方明珠(600637)2017-01-06融资融券信息显示，东方明珠融资余额1，455，357，865元，融券余额1，742，154,403,国内论坛,c,1
东方明珠,东方明珠融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2017-01-06600637东方明珠1，457，100，019.12融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元),403,国内论坛,c,1
东方明珠,东方明珠(600637)融资融券信息(01-06),403,国内论坛,t,1
东方明珠,"　　44中 联邦东方明珠 空中花园 精装最好两室两厅两卫一储藏间超值　　<IMAGE SRC=""http://mmbiz.qpic.cn/mmbiz_gif/jJZE6ZaPibicql73MJ8DEUyAuDAuA",404,国内微信,c,0
东方明珠,社区采用智能化、立体化管理系统，人流、车流、物流全部采用智能一卡通计算机管理系统联邦东方明珠自身规划多条商业街，且和卓达商贸广场隔路相望，与怀特商圈相距不远，周边商业繁华、住宅小区林立，学校、超市、医院等配套设施一应俱全,404,国内微信,c,2
东方明珠,44中 联邦东方明珠 空中花园 精装最好两室两厅两卫一储藏间超值,404,国内微信,t,0
东方明珠,最后，经过激烈角逐，曾设计过东方明珠广播电视塔、上海火车站、上海浦东国际机场的华东建筑设计研究院，在众多标的中脱颖而出,405,国内新闻,c,0
东方明珠,对于这种模式，市场已经有众多知名案例，南北车的合并，东方明珠和百视通的合并，以及近期宝钢武钢的合并,406,国内微信,c,2
东方明珠,把中国铝业月K线调出来，与东方明珠月K线仔细比较一下,407,国内论坛,c,1
东方明珠,东方明珠早有先例！中铝股份用三年时间暴涨20倍，于2007年见顶60元，现在价格,407,国内论坛,t,1
东方明珠,周五东方明珠盘面显示，部分进入抢反弹的中户筹码已经开始松动了，频繁在盘口挂大单,408,国内论坛,c,1
东方明珠,东方明珠早有先例！中铝股份用三年时间暴涨20倍，于2007年见顶60元，现在价格,408,国内论坛,t,1
东方明珠,厚德载物——清华校训不是我们股民输不起，实在输的看不懂，近年的资产运作情况：1）低价抛出东方明珠马上暴涨，2）低价增发的一人一本；解禁立马减持，3）重金投入的LED巨亏，4）国芯贱卖,409,国内论坛,c,1
东方明珠,东方明珠在这个阶段，大鳄的绞杀才刚刚开始,410,国内论坛,c,1
东方明珠,20元以下价格可期……东方明珠在这个阶段，大鳄的绞杀才刚刚开始,410,国内论坛,c,1
东方明珠,东方明珠在这个阶段，大鳄的绞杀才刚刚开始。20元以下价格可期……,410,国内论坛,t,1
东方明珠,东方明珠流通市值从300亿变成现在500亿了，有谁知道哪部分股解禁了,411,国内论坛,c,1
东方明珠,东方明珠流通市值从300亿变成现在500亿了，有谁知道哪部分股解禁了,411,国内论坛,c,1
东方明珠,东方明珠流通市值从300亿变成现在500亿了，有谁知道哪部分股解禁了？,411,国内论坛,t,1
东方明珠,　　核心利好：东方明珠 浪潮软件 中信海直 厦门钨业　　12月30日消息，中金所表示，近日，中国金融期货交易所、上海证券交易所、深圳证券交易所、中巴投资有限责任公司及巴基斯坦哈比银行组成的联合体成功竞得巴基斯坦证券交易所40%股权，其中中方三家交易所将持股30%,412,国内微信,c,1
东方明珠,就像在期讲过的东方明珠 浪潮软件 中信海直 厦门钨业那一只不牛，崭获多少个点大家自己算一下,412,国内微信,c,0
东方明珠,　　篇幅有限，想了解东方明珠 浪潮软件 中信海直 厦门钨业，更详细走势及买卖点的朋友，可以添加笔者好友，如果没有关注我的朋友，就不要操作这样的股票，因为你不知道什么时候是洗盘，什么是主力阴谋，和主力资金的进出情况,412,国内微信,c,1
东方明珠,核心利好：东方明珠 浪潮软件 中信海直 厦门钨业,412,国内微信,t,1
东方明珠,利品质生活灵活配置混合型证券投资基金暂停接受       大额申购、大额转换入及大额定期定额投资业务的公告安徽德力日用玻璃股份有限公司       关于重大资产重组停牌期间进展公告104：信息披露上海东方明珠新媒体股份有限公司关于限制性股票激励计划首次授予登记完成的公告西安民生集团股份有限公司       第八届董事会第二十六次会议决议公告105：信息披露广东生益科技股份有限公司       关于,413,国内论坛,c,1
东方明珠,上海欢乐谷跨年灯会由来自四川自贡的100余位“非遗”传人，历时一个多月精心匠造，将持续至今年2月14日，横跨圣诞、元旦、春节、元宵、情人节五个节日；东方明珠登高、佘山登高、2017易跑球迷跑、上赛场蒸蒸日上迎新四环跑、2017上海环球金融中心新年迎日出、金山迎新健康跑等活动在元旦假期举办，将健康和快乐带给大家；今年春节，豫园、古猗园、上海大观园的传统游园项目也会让这座城市的人们体验经典的新春年味,414,国内新闻_电子报,c,2
东方明珠,兆驰集团相关负责人表示，该集团通过与东方明珠、海尔、国美等业内大咖合作，已打造出一个集播放终端、资源平台、营运平台、销售平台、售后平台等对接贯穿的产业链，并将进一步打造“文化云端”，即“文化+互联网”大产业,415,国内新闻_电子报,c,2
东方明珠,因组学类的诊断和研究服务8德邦物流股份有限公司86，0002009.08.06国内公路运输业务9宁波德邦成长投资合伙企业（有限合伙）23，4512014.09.17实业投资、投资管理、投资咨询10上海东方明珠新媒体股份有限公司（股票代码：600637）262，653.86161990.06.16传媒娱乐相关服务、多渠道视频集成与分发、制作与发行11湖南快乐阳光互动娱乐传媒有限公司24，247.00,416,国内新闻,c,1
东方明珠,49.89%2昆山海峡发展基金（有限合伙）5，85024.95%3上海国和5，80024.73%4施鲲翔1000.43%5宁波维德投资管理有限公司10.00%合计23，451100.00%（10）上海东方明珠新媒体股份有限公司（股票代码：600637）上海东方明珠新媒体股份有限公司为上市公司,416,国内新闻,c,1
东方明珠,截至2016年6月30日，上海东方明珠新媒体股份有限公司前十大股东如下：序号股东名称持股数（股）持股比例1上海文化广播影视集团有限公司1，185，493，95645.14%2上海文广投资管理中心（有限合伙）98，674，0673.,416,国内新闻,c,2
东方明珠,　　百年前，谁都无法想到上海会成为东方明珠（600637），东亚中心；几十年前，谁都不敢预测深圳将崛起为超大型“人造城市”，拥有超200家上市公司,417,国内新闻,c,1
东方明珠,0龙头股份多空仍在争夺，谨慎为宜600633浙报传媒横盘震荡，暂时观望600634中技控股控制仓位，静待趋势进一步明确600635大众公用控制仓位，静待趋势进一步明确600636三爱富停牌600637东方明珠横盘震荡，暂时观望600638新黄浦跳空强势上扬，持有为宜600639浦东金桥主力实力较弱，不入为宜600640号百控股多空仍在争夺，谨慎为宜600641万业企业控制仓位，静待趋势进一步明确6,419,国内新闻,c,1
东方明珠,二 关注热点题材概念板块：广电 系混改破冰，旗下上市公司有看头：电系混改概念股：湖北广电、东方明珠、天威视讯、广电网络（周五盘中提示）大气污染受高层密集关注 空气净化产业受益：中原环保 雪莱特 雪迪龙 先河环保 创元科技 金海环境（环保连续二次跟踪踪）股指期货松绑迎来倒计时：中国中期 宏业,420,国内博客,c,1
东方明珠,二 关注热点题材概念板块：广电 系混改破冰，旗下上市公司有看头：电系混改概念股：湖北广电、东方明珠、天威视讯、广电网络（周五盘中提示）大气污染受高层密集关注 空气净化产业受益：中原环保 雪莱特 雪迪龙 先河环保 创元科技 金海环境（环保连续二次跟踪踪）股指期货松绑迎来倒计时：中国中期 宏业,421,国内博客,c,1
东方明珠,对于这种模式，市场已经有众多知名案例，南北车的合并，东方明珠和百视通的合并，以及近期宝钢武钢的合并,422,国内博客,c,2
东方明珠,　　广电系混改概念股东方明珠：“娱乐+”战略持续推进　　东方明珠 600637  　研究机构：申万宏源 分析师：郑治国 撰写日期：2016-11-01　　前三季度扣非归母净利润13.77亿元，同比增长165.7%，预计全年能实现股权激励扣非增长目标，业绩符合预期,423,国内新闻,c,1
东方明珠,扣非净利润大幅增长，系因上年同期归属于上市公司股东的扣除非经常性损益的净利润，扣除了原东方明珠集团和四家注入公司上年1-6月属同一控制下企业合并产生的年初至合并日的当期净损益,423,国内新闻,c,2
东方明珠,公司新总裁张炜上任后提出符合东方明珠国企实际的“娱乐+”战略持续推进：（1）以优质IP为核心大力发展影视、综艺、体育、游戏等头部内容;（2）将百视通旗下IPTV/OTT/数字电视/手机电视等分发业务进行统筹，巩固IPTV优势，推动互联网电视与有线网络整合发展，线上娱乐和线下旅游文化地产多点协同打通变现;（3）继续发力购物、数字营销、文化旅游等多维增值服务，拓宽流量变现渠道,423,国内新闻,c,2
东方明珠,节目总投资1亿元，其中东方明珠出资3300万元,423,国内新闻,c,2
东方明珠,广电系混改概念股东方明珠：“娱乐+”战略持续推进,423,国内新闻,t,2
东方明珠,2017年1月7日，钜派投资集团“2017年宏观经济展望暨投资策略会”收官站在东方明珠上海圆满落下帷幕,424,国内新闻,c,0
东方明珠,"<IMAGE SRC=""http://www.dzxwnews.com/d/file/jinronglicai/2017-01-09/a320266cb644267bfe8d97592df2f8a2.png"" >2017年1月7日，钜派投资集团“2017年宏观经济展望暨投资策略会”收官站在东方明珠上海圆满落下帷幕",425,国内新闻,c,0
东方明珠,8，296.50 0.752 600794 保税科技 890，600 4，978，454.00 0.743 600305 恒顺醋业 409，583 4，730，683.65 0.714 600637 东方明珠 166，568 4，114，229.60 0.625 002308 威创股份 183，610 2，945，104.40 0.44富兰克林国海新增长灵活配置混合型证券投资基金更新招募说明书 摘,426,国内新闻,c,1
东方明珠,中国首家塔可贝尔餐厅位于上海陆家嘴(600663)，毗邻东方明珠(600637)塔，它的开幕标志着塔可贝尔品牌全球增长计划的又一里程碑,427,国内新闻,c,1
东方明珠,中国首家塔可贝尔餐厅位于上海陆家嘴，毗邻东方明珠塔，它的开幕标志着塔可贝尔品牌全球增长计划的又一里程碑,428,国内新闻,c,0
东方明珠,中国首家塔可贝尔餐厅位于上海陆家嘴，毗邻东方明珠塔，它的开幕标志着塔可贝尔品牌全球增长计划的又一里程碑,429,国内新闻,c,0
东方明珠,　　【东方明珠】稀缺房源，需要速度预约看房,430,国内微信,c,0
东方明珠,【东方明珠】稀缺房源，需要速度预约看房！,430,国内微信,t,0
东方明珠,中国首家塔可贝尔餐厅位于上海陆家嘴，毗邻东方明珠塔，它的开幕标志着塔可贝尔品牌全球增长计划的又一里程碑,431,国内新闻,c,0
